time,sock0,sock1
8.5,   56.49,14163.30
8.6,   57.12, 5536.16
8.7,   85.75,10386.48
8.8,  104.29,15827.77
8.9,   98.88, 7362.24
9.0,   74.05,10283.49
9.1,   95.75,16656.26
9.2,   51.30, 6497.76
9.3,   64.24, 9345.91
9.4,  144.30,15953.21
9.5,   58.41, 7227.59
9.6,   58.79, 9121.98
9.7,   62.92,16222.55
9.8,  132.19, 6647.52
9.9,   90.41,10564.22
10.0,   65.42,17456.25
10.1,   73.16, 6349.88
10.2,   64.61, 8431.17
10.3,   63.14,16226.68
10.4,   82.39, 7056.12
10.5,   67.68, 9627.35
10.6,   69.03,15597.32
10.7,   77.84, 6956.33
10.8,   81.89, 9059.43
10.9,   73.50,16993.66
11.0,   53.38, 7940.47
11.1,  115.76, 8240.96
11.2,   89.83,16420.52
11.3,  106.71, 6853.28
11.4,   89.84, 7483.78
11.5,   71.58,17354.23
11.6,   74.09, 8099.97
11.7,   71.71, 6022.61
11.8,   88.61,18730.12
11.9,   69.65, 8358.67
12.0,   65.87, 7404.68
12.1,  518.67,16791.06
12.2,  123.06, 8114.93
12.3,   61.74, 5564.34
12.4,   97.87,17831.23
12.5,   77.58, 9139.72
12.6,   69.47, 6785.32
12.7,   89.45,15043.72
12.8,  131.08,12034.13
12.9,  168.11, 5695.27
13.0,   65.78,17118.63
13.1,   90.44, 9129.28
13.2,   73.86, 5316.26
13.3,   67.51,16113.09
13.4,   89.52,11282.96
13.5,   75.11, 4795.82
13.6,   73.63,17221.90
13.7,   66.98,11243.82
13.8,   65.05, 4714.28
13.9,   76.25,17392.37
14.0,   64.42,10779.80
14.1,   91.26, 4796.26
14.2,   57.93,16721.83
14.3,   80.20,13080.45
14.4,  136.20, 6397.73
14.5,   91.29,17613.91
14.6,  174.35,11046.91
14.7,   78.94, 4574.78
14.8,   84.80,16569.20
14.9,  103.02,12942.16
15.0,   63.77, 5590.95
15.1,  123.89,17345.08
15.2,  121.70,11282.35
15.3,  425.61, 6471.81
15.4,   84.21,15319.46
15.5,   54.06,11408.10
15.6,   51.90, 4681.40
15.7,   60.16,13781.01
15.8,   58.55,13265.67
15.9,   92.70, 5279.52
16.0,  102.94,13920.00
16.1,   50.27,13481.24
16.2,   54.91, 5024.31
16.3,   82.36,13954.45
16.4,   72.03,12821.55
16.5,   71.00, 5274.19
16.6,   68.48,14270.76
16.7,   72.79,13174.39
16.8,  401.19, 5811.70
16.9,  130.56,14933.67
17.0,   47.87,13044.28
17.1,   90.10, 6980.26
17.2,   61.78,14416.65
17.3,   89.03,12750.19
17.4,   57.13, 5343.31
17.5,  139.22,14006.51
17.6,   63.45,13493.63
17.7,   35.52, 4861.94
17.8,   62.14,14400.86
17.9,   81.81,12918.93
18.0,   49.43, 5523.22
18.1,   74.49,14337.28
18.2,   61.02,13737.94
18.3,   76.14, 5884.06
18.4,   83.10,11359.82
18.5,   72.54,14823.21
18.6,   53.28, 6733.58
18.7,  227.40,12017.56
18.8,   79.66,15304.71
18.9,   85.77, 6106.66
19.0,  108.57,11652.47
19.1,  103.13,14188.89
19.2,   52.49, 7542.46
19.3,   51.78, 9771.01
19.4,   83.99,16412.90
19.5,   50.67, 7866.72
19.6,   56.43, 8689.72
19.7,   47.66,17806.72
19.8,   59.92, 7612.65
19.9,   72.27, 6428.09
20.0,   56.99,17520.15
20.1,   93.44, 9034.94
20.2,   64.88, 5551.68
20.3,   72.77,17594.48
20.4,   66.85, 8870.17
20.5,   54.71, 5448.91
20.6,  145.73,16263.18
20.7,   68.36, 9885.30
20.8,   49.07, 5819.45
20.9,   87.05,18138.57
21.0,   46.71, 8771.31
21.1,   94.48, 7170.57
21.2,   81.51,17778.84
21.3,   46.81, 9892.00
21.4,   69.52, 6151.68
21.5,   50.88,17139.76
21.6,   60.52, 9341.25
21.7,   33.90, 5184.98
21.8,  134.35,17932.69
21.9,   62.93,10802.58
22.0,   41.86, 5701.05
22.1,  134.36,17028.14
22.2,   98.28,10868.16
22.3,   49.85, 4960.83
22.4,   98.66,17311.16
22.5,   50.37,10888.56
22.6,   80.05, 4586.24
22.7,   90.89,16932.46
22.8,   79.93,10875.35
22.9,   60.12, 5279.20
23.0,   53.52,13327.28
23.1,  123.77,12046.41
23.2,   76.08, 5040.48
23.3,   60.09,14789.20
23.4,   63.98,12937.43
23.5,   45.41, 4789.65
23.6,  130.45,15341.05
23.7,  106.10,12630.12
23.8,   79.71, 6039.04
23.9,   68.83,14608.10
24.0,   57.50,13168.04
24.1,  417.61, 4583.50
24.2,  152.70,12809.23
24.3,   70.94,14662.65
24.4,   53.49, 5539.37
24.5,   72.27,12426.91
24.6,   59.25,16404.19
24.7,   88.25, 6620.39
24.8,   73.47,11967.77
24.9,   84.76,15628.28
25.0,   44.94, 5708.29
25.1,   88.44,11082.84
25.2,  133.78,14162.72
25.3,  481.21, 7451.55
25.4,   79.89,10980.24
25.5,   87.17,14870.33
25.6,   44.52, 6745.89
25.7,   65.17,10306.57
25.8,   97.29,15846.44
25.9,   58.95, 6911.52
26.0,   63.06, 9501.69
26.1,   67.68,16887.40
26.2,   73.28, 7298.19
26.3,   48.32, 8824.59
26.4,  114.46,15813.35
26.5,   68.41, 7346.82
26.6,   39.15, 9260.05
26.7,  142.40,16556.64
26.8,   61.78, 7626.15
26.9,   61.14, 8935.74
27.0,   64.05,17281.07
27.1,   88.69, 7342.40
27.2,   48.28, 7810.05
27.3,   56.97,16671.41
27.4,   60.22, 7935.08
27.5,   70.60, 6524.89
27.6,   58.53,18173.35
27.7,   44.41, 8413.33
27.8,   52.66, 6841.06
27.9,   80.50,17806.38
28.0,   51.38,10129.11
28.1,   83.30, 7122.82
28.2,   59.81,16791.82
28.3,  148.60,10654.18
28.4,   85.04, 4977.07
28.5,   67.60,17436.77
28.6,   68.56, 9535.98
28.7,   84.25, 6679.04
28.8,   61.39,19175.57
28.9,   95.29, 8267.97
29.0,   59.73, 6497.99
29.1,   96.89,18583.36
29.2,   53.98, 8754.99
29.3,   40.18, 6079.07
29.4,   71.18,18852.91
29.5,   47.46, 8842.38
29.6,   57.85, 6440.72
29.7,   55.13,18740.12
29.8,  129.32, 7688.26
29.9,   84.01, 8500.53
30.0,   71.29,17832.76
30.1,   67.13, 7509.15
30.2,   52.47, 6587.13
30.3,   71.81,17908.39
30.4,   84.18, 7807.13
30.5,   70.36, 7891.11
30.6,   76.77,17929.59
30.7,  504.20, 8226.40
30.8,   74.80, 9814.78
30.9,   90.12,17000.44
31.0,   57.49, 8059.87
31.1,  102.31,10851.71
31.2,  112.97,16357.75
31.3,  106.31, 7124.20
31.4,  116.71, 9773.74
31.5,  103.07,16864.90
31.6,   78.23, 6715.86
31.7,   62.58, 8910.87
31.8,   81.85,16850.81
31.9,   57.75, 6344.71
32.0,   52.04, 7423.79
32.1,  141.93,18041.34
32.2,   62.23, 8437.91
32.3,   63.18, 9126.94
32.4,  115.19,17496.98
32.5,   56.45, 6742.92
32.6,   66.00,10095.50
32.7,   78.09,16941.96
32.8,   71.20, 6825.11
32.9,  151.48,10946.29
33.0,   73.05,15908.66
33.1,  105.59, 5514.76
33.2,   85.33, 8751.93
33.3,  100.55,16921.04
33.4,   81.61, 9172.00
33.5,   61.72, 6326.68
33.6,   81.54,17163.46
33.7,  342.59, 9267.13
33.8,   84.25, 5437.46
33.9,   79.03,18144.67
34.0,   68.40, 9633.97
34.1,  111.28, 5660.99
34.2,   62.97,17317.25
34.3,   63.96, 9569.59
34.4,  157.12, 7143.99
34.5,  102.70,16082.70
34.6,   80.61,11331.18
34.7,   85.66, 6052.32
34.8,   74.83,14830.37
34.9,   80.44,13486.91
35.0,   63.86, 5863.31
35.1,  102.95,12273.67
35.2,   72.93,12759.61
35.3,  308.38, 6014.57
35.4,   91.50,14831.23
35.5,   79.89,13421.91
35.6,   55.97, 5746.13
35.7,   57.94,13832.58
35.8,   69.72,13582.15
35.9,   64.53, 5498.89
36.0,  133.20,12761.67
36.1,  446.20,14613.51
36.2,   78.14, 5453.30
36.3,   51.80,12103.43
36.4,  141.47,16076.53
36.5,   70.72, 6496.77
36.6,  101.00,13073.91
36.7,   79.56,16354.95
36.8,   72.38, 5914.30
36.9,   71.73,14012.33
37.0,   69.82,14877.57
37.1,  120.73, 6385.58
37.2,   59.71,13789.85
37.3,   67.69,14181.24
37.4,   72.75, 5044.36
37.5,  131.93,13086.19
37.6,   84.28,14427.05
37.7,   54.72, 5612.52
37.8,   89.51,12568.56
37.9,   72.28,14960.16
38.0,   72.14, 5209.67
38.1,   55.10,11157.64
38.2,   52.34,15727.24
38.3,   82.02, 4698.09
38.4,  102.78,13389.46
38.5,   69.49,14377.52
38.6,   51.29, 4627.18
38.7,   88.45,11263.38
38.8,   71.55,14354.26
38.9,   99.99, 6520.82
39.0,   94.07,10925.27
39.1,  149.69,13886.59
39.2,   66.16, 6455.59
39.3,   60.65, 7948.20
39.4,  186.53,15662.37
39.5,   76.85, 7111.22
39.6,   70.65, 8825.35
39.7,   74.30,15933.98
39.8,   82.55, 7941.56
39.9,   77.64, 9450.07
40.0,  228.21,16804.18
40.1,   83.11, 6564.30
40.2,   72.06, 8951.98
40.3,   59.09,14840.36
40.4,   76.51, 7648.72
40.5,   94.21, 8170.58
40.6,  140.35,16374.44
40.7,   92.56, 7620.77
40.8,   66.44, 8730.07
40.9,   77.09,16189.49
41.0,   70.95, 8665.11
41.1,  117.31, 8626.66
41.2,   88.45,17640.70
41.3,   65.69, 9786.65
41.4,   72.85, 7061.40
41.5,  486.45,18766.75
41.6,   57.83, 8537.74
41.7,   55.93, 6265.06
41.8,   85.31,17786.28
41.9,   91.86,10481.10
42.0,   57.75, 6216.18
42.1,  156.66,17469.61
42.2,   72.95,10981.70
42.3,   59.35, 5368.60
42.4,   92.67,15405.31
42.5,   76.34,11874.02
42.6,   51.02, 4963.33
42.7,   78.28,14951.57
42.8,   76.20,12706.15
42.9,   78.97, 5565.33
43.0,   57.96,15891.98
43.1,   99.92,12825.56
43.2,   73.07, 5043.07
43.3,   54.23,15151.67
43.4,  117.05,13874.70
43.5,  185.00, 5757.53
43.6,  110.31,13915.03
43.7,  134.76,13335.78
43.8,   68.20, 4722.88
43.9,   91.04,14991.17
44.0,   95.26,13515.72
44.1,  103.87, 4764.54
44.2,   64.90,14725.89
44.3,   60.62,13503.15
44.4,   78.71, 5017.70
44.5,   73.44,13344.15
44.6,   52.98,14385.21
44.7,  229.12, 6472.64
44.8,   91.79,13903.35
44.9,   74.65,14228.10
45.0,   54.28, 5639.66
45.1,   91.84,11472.60
45.2,  166.33,15100.10
45.3,  355.56, 7427.17
45.4,  166.93, 9440.85
45.5,   88.55,15957.05
45.6,   74.34, 7831.46
45.7,   61.46, 7845.52
45.8,   84.85,15045.26
45.9,   74.52, 6686.11
46.0,   53.41, 9262.12
46.1,   65.22,14705.64
46.2,   88.81, 6909.51
46.3,   80.96, 7722.63
46.4,  227.58,15515.11
46.5,   96.70, 8635.66
46.6,   56.85, 6489.66
46.7,  126.29,17776.00
46.8,  103.95, 8164.99
46.9,   64.72, 6011.79
47.0,   54.83,17666.09
47.1,   98.45, 9295.75
47.2,   67.53, 5849.58
47.3,   59.58,18590.44
47.4,   84.09, 9431.96
47.5,   69.57, 6908.85
47.6,   55.80,18673.22
47.7,   64.42, 8390.90
47.8,   78.04, 6939.96
47.9,  505.72,19052.19
48.0,   80.60, 9430.33
48.1,   57.92, 7214.59
48.2,   54.42,17824.32
48.3,  169.99, 9026.32
48.4,   83.78, 6527.86
48.5,   80.51,16640.00
48.6,   58.19,10250.76
48.7,  245.32, 6708.94
48.8,   82.44,17077.84
48.9,   99.13,10294.70
49.0,   60.00, 7007.10
49.1,  102.40,17920.55
49.2,   92.45,10917.71
49.3,   53.60, 5103.01
49.4,  145.42,16817.66
49.5,   67.86,11797.35
49.6,   56.40, 4987.90
49.7,   53.42,15778.04
49.8,  165.41,13301.34
49.9,   83.62, 5168.50
50.0,   69.85,17378.33
50.1,   89.03,11164.17
50.2,   55.74, 6401.20
50.3,   64.34,17429.01
50.4,   68.79,10429.33
50.5,  107.56, 6470.15
50.6,   68.66,15195.54
50.7,   96.93,13004.45
50.8,   49.78, 5614.54
50.9,   68.16,15237.41
51.0,   64.21,12626.53
51.1,   92.01, 5822.36
51.2,  111.03,14717.34
51.3,  112.37,13211.09
51.4,  137.50, 6521.86
51.5,   99.81,14578.69
51.6,   75.92,13172.78
51.7,   83.93, 6635.18
51.8,   72.84,14882.40
51.9,   63.05,13437.98
52.0,   57.79, 5355.14
52.1,   83.61,12362.80
52.2,   55.41,15859.33
52.3,   60.55, 6616.91
52.4,   90.96,12017.26
52.5,   69.17,15643.79
52.6,  109.86, 5203.31
52.7,   96.04,11524.39
52.8,   84.95,14524.63
52.9,  459.53, 6789.39
53.0,   84.49,11348.34
53.1,   89.47,14971.07
53.2,  204.23, 6102.36
53.3,   54.95,11982.67
53.4,   82.49,15289.83
53.5,   83.91, 7131.55
53.6,   97.25,12419.77
53.7,   57.78,14979.47
53.8,  110.08, 5887.85
53.9,   74.12,12505.44
54.0,   76.79,15205.36
54.1,  114.74, 5552.88
54.2,   57.01,12240.61
54.3,   70.95,14529.19
54.4,  137.29, 5929.31
54.5,  106.26,12432.88
54.6,   79.78,14902.24
54.7,   98.45, 5876.11
54.8,   93.58,12725.29
54.9,   71.44,13670.14
55.0,   88.38, 5846.50
55.1,   88.27,12376.98
55.2,   83.32,15473.36
55.3,   69.78, 5866.95
55.4,  306.71,13426.30
55.5,   75.74,14759.69
55.6,   65.55, 5541.13
55.7,   52.60,11729.90
55.8,   78.58,14664.08
55.9,   68.13, 5348.37
56.0,  122.35,13651.22
56.1,   66.02,13975.56
56.2,   91.21, 5114.49
56.3,   53.33,13229.62
56.4,  108.71,13542.07
56.5,   80.46, 5449.06
56.6,   73.64,13964.58
56.7,   89.48,14013.36
56.8,   67.67, 5627.33
56.9,   67.30,15315.81
57.0,   69.00,13228.15
57.1,  102.40, 5922.76
57.2,   61.91,14336.76
57.3,   60.50,12714.33
57.4,   83.27, 6134.76
57.5,  133.15,14360.61
57.6,   55.25,12952.23
57.7,   71.36, 4755.50
57.8,   89.93,15532.31
57.9,   79.70,12806.30
58.0,   79.09, 5284.08
58.1,   64.95,15908.47
58.2,   52.55,12622.27
58.3,  126.26, 6198.42
58.4,   73.62,14330.01
58.5,   65.96,13647.79
58.6,   89.68, 6645.87
58.7,   83.12,14333.01
58.8,   81.24,13695.83
58.9,  245.56, 6522.87
59.0,  354.85,14534.79
59.1,  127.11,12888.89
59.2,   79.07, 4900.24
59.3,   64.19,15694.64
59.4,   74.78,11729.78
59.5,   60.97, 5069.90
59.6,   72.03,13678.02
59.7,   57.12,13651.23
59.8,   64.28, 5115.86
59.9,   76.26,16519.14
60.0,   66.45,11982.61
60.1,   59.38, 4697.50
60.2,   57.94,15530.53
60.3,   62.33,12634.23
60.4,   73.31, 5355.62
60.5,   62.17,14521.21
60.6,  145.50,14387.90
60.7,   80.92, 5979.79
60.8,   72.67,14633.23
60.9,   65.22,12615.14
61.0,   56.32, 4986.12
61.1,   82.80,15059.74
61.2,   80.08,12524.49
61.3,   57.22, 6092.94
61.4,   79.49,14993.67
61.5,   70.15,13194.81
61.6,   61.36, 5616.91
61.7,   50.40,11325.54
61.8,   58.63,14795.46
61.9,   66.57, 6052.46
62.0,   44.10, 8033.32
62.1,  164.48,15221.62
62.2,   56.80, 7688.39
62.3,   58.79, 8954.12
62.4,  155.33,15098.75
62.5,   55.86, 7532.12
62.6,   63.25, 7377.40
62.7,   74.78,16970.97
62.8,   64.43, 6785.88
62.9,   68.77, 7711.88
63.0,   64.47,16852.83
63.1,   91.17, 7556.41
63.2,   55.94, 8675.08
63.3,   61.01,16846.18
63.4,   60.63, 7930.22
63.5,  217.20, 6133.92
63.6,  160.65,18375.81
63.7,  864.53, 8266.78
63.8,   66.19, 7327.62
63.9,   71.39,18159.85
64.0,   66.37, 8028.77
64.1,   89.99, 7086.64
64.2,   58.20,17508.65
64.3,   60.08, 8513.52
64.4,   65.02, 6926.89
64.5,   61.55,18671.50
64.6,   60.98, 8444.47
64.7,   83.68, 8987.68
64.8,   79.65,16738.80
64.9,   83.69, 7688.37
65.0,   51.51, 7012.75
65.1,   80.72,17492.32
65.2,  141.02, 8455.15
65.3,   60.72, 7963.14
65.4,  227.20,17740.95
65.5,   58.06, 8771.73
65.6,   44.63, 6559.93
65.7,   51.62,17750.17
65.8,   67.85, 9797.11
65.9,   49.51, 5820.63
66.0,   57.87,16989.21
66.1,   56.88, 9827.38
66.2,   60.53, 4967.03
66.3,   70.98,15158.96
66.4,   74.77,12662.03
66.5,   57.47, 4669.82
66.6,   83.93,17376.58
66.7,  132.81,11698.29
66.8,   83.53, 5244.20
66.9,   78.75,18163.82
67.0,   50.77,10568.75
67.1,   83.27, 6288.65
67.2,   58.35,17515.18
67.3,   51.88,10768.18
67.4,   59.98, 5114.85
67.5,   62.86,16523.28
67.6,   46.14,10755.68
67.7,   49.34, 5819.89
67.8,   63.26,15306.41
67.9,   60.02,13186.17
68.0,   48.26, 7001.34
68.1,   56.92,15370.91
68.2,   63.94,12974.04
68.3,  138.65, 6157.95
68.4,   72.78,16206.37
68.5,   53.13,11891.63
68.6,   71.48, 5406.77
68.7,   71.66,18263.09
68.8,   53.47,10228.18
68.9,  101.04, 6352.78
69.0,  161.80,15780.41
69.1,   70.34,10958.75
69.2,   62.40, 5209.66
69.3,   58.36,17162.41
69.4,  143.00,10294.70
69.5,   43.65, 5412.49
69.6,   60.88,17126.13
69.7,  201.83,11190.73
69.8,  142.51, 6932.17
69.9,   78.12,18156.91
70.0,   78.96, 8108.81
70.1,   60.00, 5853.85
70.2,   51.39,16298.48
70.3,   57.02, 9525.62
70.4,   68.31, 5004.44
70.5,   59.33,18476.48
70.6,   60.73, 9954.79
70.7,  447.04, 5729.81
70.8,   69.27,17314.03
70.9,   62.04,10660.89
71.0,   46.19, 6470.41
71.1,  102.81,16717.29
71.2,   85.26,11077.20
71.3,   76.54, 6147.60
71.4,  124.16,14877.63
71.5,  229.90,12085.48
71.6,   73.27, 6283.63
71.7,   60.00,14831.14
71.8,   65.36,12664.26
71.9,   60.94, 6283.38
72.0,   59.31,13557.07
72.1,   89.04,13493.53
72.2,   48.43, 4932.82
72.3,   58.08,14353.79
72.4,  101.79,12249.02
72.5,   60.51, 5148.74
72.6,   81.18,13099.20
72.7,   78.98,13102.67
72.8,   77.91, 5382.74
72.9,  133.93,14531.62
73.0,   57.29,13258.67
73.1,   87.61, 5165.81
73.2,   80.64,12882.99
73.3,   55.79,15937.79
73.4,   76.09, 6211.20
73.5,   74.22,12325.46
73.6,   58.32,16117.41
73.7,   55.59, 5586.17
73.8,   62.42,11993.35
73.9,   67.74,15595.49
74.0,   77.77, 5801.90
74.1,   87.03,12140.47
74.2,   58.40,14992.08
74.3,   67.38, 6977.24
74.4,  136.68,11936.85
74.5,  221.93,15239.51
74.6,  552.36, 5934.82
74.7,  142.62,10385.32
74.8,   86.99,16995.46
74.9,   77.08, 7087.72
75.0,   69.23,10134.14
75.1,   58.17,14773.03
75.2,  148.49, 8010.30
75.3,   56.91, 9944.80
75.4,  443.23,16563.12
75.5,   72.97, 7205.37
75.6,  305.14,10710.83
75.7,   56.87,17177.02
75.8,   72.09, 8657.76
75.9,   75.54, 6407.42
76.0,  130.17,18464.84
76.1,  109.75, 8677.28
76.2,   62.39, 6235.73
76.3,   88.57,17684.82
76.4,  104.48,10282.71
76.5,   76.04, 5610.79
76.6,   89.21,17631.30
76.7,   78.22,10173.83
76.8,   78.77, 5427.28
76.9,   62.40,17345.74
77.0,  194.72,11470.65
77.1,   59.26, 5401.78
77.2,   78.29,17595.43
77.3,   51.61, 9682.73
77.4,   73.88, 5532.52
77.5,  156.26,17683.61
77.6,   49.19, 9635.97
77.7,   85.25, 5732.04
77.8,   71.04,15898.23
77.9,   69.46,11388.13
78.0,   69.97, 4638.10
78.1,   70.87,17044.34
78.2,   65.15,11069.96
78.3,   74.81, 5348.43
78.4,   95.03,15271.46
78.5,   85.03,12161.59
78.6,  341.76, 6010.36
78.7,  102.16,14925.61
78.8,   72.98,13357.72
78.9,  110.46, 6336.30
79.0,   90.41,15464.14
79.1,  108.10,13045.85
79.2,   98.72, 5105.89
79.3,  467.93,15098.30
79.4,   79.00,12352.47
79.5,   66.92, 5854.87
79.6,   56.19,14362.23
79.7,   54.34,12776.96
79.8,   88.16, 5263.34
79.9,   70.79,13664.91
80.0,   70.23,12972.82
80.1,   70.32, 5243.59
80.2,   65.78,14386.70
80.3,   65.49,13582.84
80.4,   99.28, 5884.27
80.5,   69.10,15265.06
80.6,  171.64,13162.60
80.7,   78.56, 5835.59
80.8,   75.13,15701.81
80.9,   71.45,12511.50
81.0,   59.23, 4766.19
81.1,   75.49,14327.98
81.2,   86.97,12813.77
81.3,   55.00, 5260.61
81.4,   71.88,14667.50
81.5,   88.73,14050.24
81.6,   55.78, 5858.31
81.7,   66.34,14156.04
81.8,   70.28,14614.37
81.9,   82.99, 5241.35
82.0,   54.89,13599.55
82.1,  140.24,14044.28
82.2,   99.20, 4972.04
82.3,   58.38,14552.23
82.4,  101.56,12983.16
82.5,   69.20, 4989.19
82.6,  135.74,14926.16
82.7,   65.08,13584.17
82.8,  110.65, 5309.69
82.9,   68.11,14844.31
83.0,   69.97,13351.53
83.1,  205.55, 5607.74
83.2,   99.84,11782.54
83.3,   70.45,14711.78
83.4,   75.59, 4570.35
83.5,  104.80,14145.23
83.6,   66.93,13206.94
83.7,  138.03, 5303.85
83.8,  101.98,14614.00
83.9,  231.35,14820.28
84.0,   78.10, 5643.51
84.1,  112.18,14185.59
84.2,   61.34,13480.19
84.3,   63.53, 4597.64
84.4,   68.42,14455.22
84.5,   71.79,13744.00
84.6,  117.88, 6375.96
84.7,   82.86,12759.24
84.8,  105.99,14586.09
84.9,   69.64, 7288.20
85.0,   89.42,10423.59
85.1,   49.76,13458.16
85.2,  270.24, 7705.60
85.3,   63.17,11758.07
85.4,  686.86,14248.48
85.5,   94.45, 5799.00
85.6,   67.57,10877.75
85.7,   52.88,15197.94
85.8,   86.50, 5856.50
85.9,   64.19,11676.63
86.0,   58.07,16109.16
86.1,   72.75, 5509.26
86.2,   51.27,12418.11
86.3,   71.37,14006.56
86.4,   77.97, 5787.89
86.5,   67.09,11808.36
86.6,   86.62,15564.31
86.7,   90.98, 6453.84
86.8,  113.63,12453.71
86.9,   58.05,14350.97
87.0,   60.24, 7341.66
87.1,   48.25,10280.94
87.2,   90.60,16249.26
87.3,   72.17, 6435.84
87.4,   80.31,11624.83
87.5,   69.33,14926.25
87.6,   49.66, 5704.07
87.7,   69.12,12715.80
87.8,   71.11,14639.38
87.9,   69.37, 6959.69
88.0,   71.75, 9943.01
88.1,   53.14,15516.83
88.2,  103.49, 7877.88
88.3,  137.74,10176.57
88.4,   82.46,16153.86
88.5,   67.40, 8431.99
88.6,  122.31, 6948.74
88.7,   80.83,16485.40
88.8,  113.74, 7314.78
88.9,   86.66, 5942.45
89.0,   64.78,18219.83
89.1,   66.06, 7616.09
89.2,  106.03, 5741.75
89.3,   63.67,19037.05
89.4,   59.51, 8860.68
89.5,   62.27, 6320.39
89.6,   70.87,18966.40
89.7,   77.10, 9124.67
89.8,  127.51, 6043.19
89.9,  109.53,18729.00
90.0,   86.35, 7749.25
90.1,   57.69, 6874.66
90.2,   51.98,19235.76
90.3,   79.80, 8594.28
90.4,   68.29, 7399.08
90.5,   67.77,17389.63
90.6,   82.65, 8529.90
90.7,   56.28, 5723.96
90.8,   67.24,17763.28
90.9,  102.13, 9806.81
91.0,   53.84, 4475.59
91.1,  108.33,17569.93
91.2,  100.05,11274.77
91.3,   90.87, 5681.63
91.4,  149.10,14748.94
91.5,   89.48,12095.53
91.6,   63.13, 5943.52
91.7,  445.87,12550.14
91.8,   91.44,16552.13
91.9,   82.35, 5862.19
92.0,   86.60,12905.07
92.1,  111.65,15703.46
92.2,   60.12, 5740.95
92.3,   56.16,12068.81
92.4,   88.16,15474.69
92.5,   74.78, 7081.16
92.6,   90.39,12794.04
92.7,   70.49,16099.58
92.8,  112.26, 6739.02
92.9,  144.63,12975.67
93.0,   67.96,15042.33
93.1,  111.94, 6276.38
93.2,   93.92,12142.18
93.3,   83.75,14453.08
93.4,   71.06, 6996.93
93.5,   75.30, 9582.75
93.6,  347.50,16039.65
93.7,   69.32, 7245.96
93.8,   67.53,10310.18
93.9,   93.32,16346.06
94.0,  126.87, 8041.49
94.1,  177.99,10609.42
94.2,   57.87,16289.67
94.3,   86.92, 6871.19
94.4,  106.48,10035.63
94.5,  124.19,15606.29
94.6,   89.35, 7275.28
94.7,   56.93, 7679.48
94.8,   93.33,16315.02
94.9,  229.59, 7510.12
95.0,   67.57, 9352.48
95.1,   59.99,16555.56
95.2,  524.27, 8135.26
95.3,  109.56, 9114.98
95.4,  129.05,15708.82
95.5,  179.58, 8433.99
95.6,   57.90, 7013.81
95.7,   61.31,17971.36
95.8,   64.26, 8421.24
95.9,   82.65, 6338.42
96.0,  141.13,17361.37
96.1,   85.51, 9204.08
96.2,   60.50, 5297.58
96.3,  107.78,18212.74
96.4,   87.70, 9367.02
96.5,   67.40, 5467.79
96.6,   95.33,17777.08
96.7,   81.94, 8834.71
