time,sock0,sock1
13.6,  124.51,15779.49
13.7,  111.24,15932.61
13.8,   61.32,19538.49
13.9,   97.18,19830.63
14.0,  120.92,20272.62
14.1,   43.10,26517.30
14.2,   79.78,22364.92
14.3,   59.17,18400.88
14.4,  115.52,16152.92
14.5,   75.40,17043.92
14.6,   65.47,20181.70
14.7,   61.53,19972.75
14.8,   99.05,21391.95
14.9,   82.50,25549.82
15.0,   60.97,20779.79
15.1,  114.85,17143.67
15.2,  123.38,16915.97
15.3,   79.80,18744.75
15.4,   69.55,21341.98
15.5,   81.19,19804.10
15.6,   77.02,19922.00
15.7,   66.33,23388.21
15.8,   59.57,21423.97
15.9,   92.43,16318.21
16.0,  153.06,17620.61
16.1,   84.23,20833.37
16.2,   49.73,22034.74
16.3,  668.37,17890.43
16.4,   78.52,21439.88
16.5,   89.09,22170.59
16.6,   84.64,19911.37
16.7,  133.03,16992.76
16.8,   71.88,19818.71
16.9,   97.79,21655.69
17.0,   95.97,19303.28
17.1,  102.91,18543.87
17.2,   68.90,21892.70
17.3,   83.99,19861.38
17.4,   54.34,19383.93
17.5,   81.12,17414.71
17.6,   61.91,22973.24
17.7,   49.31,19924.10
17.8,   62.04,18841.21
17.9,   94.05,18687.74
18.0,  137.55,20810.81
18.1,   77.58,19612.50
18.2,   63.88,20315.50
18.3,  120.60,19372.00
18.4,   69.54,22751.85
18.5,   53.63,21051.40
18.6,   80.00,17337.28
18.7,   59.77,19961.88
18.8,  108.32,18103.79
18.9,  111.24,20166.23
19.0,   47.92,20518.89
19.1,  112.99,20600.26
19.2,   51.46,23590.25
19.3,   50.28,18947.87
19.4,   62.05,18175.21
19.5,   82.55,19013.42
19.6,   64.03,17991.63
19.7,   63.24,19072.49
19.8,  127.03,21656.92
19.9,  110.58,22248.32
20.0,  114.95,23187.89
20.1,   61.39,17652.59
20.2,   57.83,19341.82
20.3,   66.56,16614.79
20.4,   85.54,17464.14
20.5,   57.53,21462.23
20.6,   69.24,22317.38
20.7,  102.25,23612.96
20.8,   81.25,21518.46
20.9,   99.40,16344.38
21.0,   53.84,19970.43
21.1,   75.25,16523.41
21.2,   62.96,17498.66
21.3,  113.45,22286.27
21.4,   90.76,24139.62
21.5,   55.15,22301.13
21.6,   60.64,19226.88
21.7,   69.39,18985.10
21.8,   63.28,18770.28
21.9,   87.89,15162.54
22.0,  105.18,20513.50
22.1,   74.54,20914.64
22.2,   65.65,23804.97
22.3,  101.48,22111.53
22.4,   77.26,18583.94
22.5,   80.61,18628.60
22.6,   68.96,16954.45
22.7,   82.88,16168.07
22.8,   76.77,22012.73
22.9,  181.01,20839.38
23.0,  158.29,26054.98
23.1,  133.09,19917.02
23.2,  165.28,19385.05
23.3,   54.36,18380.15
23.4,   71.24,17228.63
23.5,   70.08,17991.60
23.6,   96.79,20631.25
23.7,   53.99,22917.49
23.8,   74.40,24962.80
23.9,   56.41,18225.15
24.0,  538.49,20812.51
24.1,   68.20,17922.80
24.2,   72.30,16859.94
24.3,  101.01,19719.66
24.4,  195.79,20282.73
24.5,   63.79,24723.82
24.6,  102.83,22769.24
24.7,   58.21,16943.18
24.8,   98.06,20294.81
24.9,   72.49,16737.26
25.0,   66.90,18889.55
25.1,  102.35,19706.54
25.2,   55.89,19324.51
25.3,   74.94,23736.12
25.4,   48.30,21282.61
25.5,   54.76,18329.33
25.6,   74.93,19898.79
25.7,   59.64,17209.80
25.8,   60.11,21605.64
25.9,  100.42,17084.68
26.0,  159.58,20666.42
26.1,  327.49,22656.55
26.2,   61.13,20090.75
26.3,  226.01,19598.96
26.4,   73.93,19849.36
26.5,   82.62,19411.09
26.6,   73.02,21051.21
26.7,   77.68,15761.38
26.8,   72.85,22319.19
26.9,   71.66,20651.75
27.0,   73.20,20542.92
27.1,   75.99,18263.86
27.2,   75.96,19722.41
27.3,   83.46,22184.11
27.4,   71.62,18113.29
27.5,  151.02,18125.76
27.6,   62.23,20201.25
27.7,   59.52,20394.03
27.8,   83.27,19889.70
27.9,   65.94,19310.14
28.0,  103.07,21886.36
28.1,   76.15,21641.45
28.2,   64.41,17141.59
28.3,   83.52,21582.52
28.4,   61.02,16473.88
28.5,   73.54,19923.56
28.6,   59.40,20106.19
28.7,   63.34,21377.72
28.8,   97.73,24078.59
28.9,   83.14,19625.65
29.0,  167.01,17767.09
29.1,   94.97,20220.57
29.2,   43.89,16009.44
29.3,   62.30,19947.81
29.4,   49.98,20199.85
29.5,   61.98,22903.32
29.6,  107.06,23464.35
29.7,   51.92,18097.96
29.8,   79.60,19422.81
29.9,  410.74,17155.30
30.0,  104.27,19108.20
30.1,   77.39,17196.30
30.2,   61.93,22664.09
30.3,   68.65,23963.04
30.4,   66.54,22317.72
30.5,   49.26,17692.76
30.6,  138.52,19912.93
30.7,   74.83,16581.60
30.8,  153.96,16581.23
30.9,   68.41,19696.73
31.0,   75.40,25235.36
31.1,  102.10,23118.37
31.2,   68.45,21077.86
31.3,   86.14,18538.41
31.4,   65.11,19152.84
31.5,   62.57,14972.17
31.6,   66.89,16641.09
31.7,   71.40,20087.03
31.8,   80.60,25581.57
31.9,  220.29,23004.14
32.0,  116.45,20831.12
32.1,  159.68,20804.23
32.2,   57.33,17536.36
32.3,   84.27,14387.93
32.4,   65.88,14388.62
32.5,   75.13,24605.97
32.6,   63.34,25184.73
32.7,  118.93,22017.50
32.8,   73.38,20804.73
32.9,   79.86,21014.19
33.0,   60.74,15660.80
33.1,  121.84,14606.10
33.2,   81.10,15283.53
33.3,   48.91,26204.13
33.4,   67.13,24023.36
33.5,   73.02,23130.00
33.6,  155.44,22278.67
33.7,  115.01,18487.86
33.8,   77.04,14329.89
33.9,   82.00,14034.85
34.0,  113.08,18866.58
34.1,   52.34,26264.19
34.2,   54.22,24772.00
34.3,   85.74,21856.07
34.4,   99.00,19878.80
34.5,   64.32,17620.36
34.6,   64.44,14720.62
34.7,   48.45,13396.58
34.8,   92.20,21308.78
34.9,   63.93,26977.85
35.0,   69.44,22278.54
35.1,   88.43,23429.26
35.2,  106.98,19568.74
35.3,  110.58,16834.91
35.4,   66.93,14298.71
35.5,   65.87,16024.66
35.6,   87.72,22829.62
35.7,   59.70,25175.17
35.8,  109.78,22170.55
35.9,   68.48,21998.71
36.0,  105.37,20612.50
36.1,   94.03,14865.08
36.2,   71.68,13001.03
36.3,  237.23,20016.85
36.4,  196.19,21672.39
36.5,  480.07,24027.99
36.6,   56.48,23383.68
36.7,  131.86,23415.34
36.8,   63.89,18033.13
36.9,   98.89,15542.90
37.0,  157.06,12717.83
37.1,   92.43,23374.58
37.2,   90.95,20807.03
37.3,  104.41,23877.20
37.4,   57.35,24598.01
37.5,   92.20,20572.14
37.6,   85.90,16027.58
37.7,   63.02,13706.49
37.8,   76.99,18262.65
37.9,   76.58,22945.35
38.0,  132.88,19208.82
38.1,   81.32,25759.38
38.2,   64.97,21872.48
38.3,  149.58,19767.05
38.4,   56.09,16580.63
38.5,   64.26,13836.79
38.6,  100.99,22434.92
38.7,   70.04,21450.07
38.8,   92.01,18689.66
38.9,   92.40,24070.79
39.0,  255.35,21287.71
39.1,   85.50,19466.71
39.2,   43.39,16024.35
39.3,   68.81,16234.18
39.4,   38.87,23806.41
39.5,   59.50,19569.62
39.6,   60.86,19700.22
39.7,   55.58,22304.01
39.8,  135.03,21256.77
39.9,   62.79,18446.75
40.0,   91.67,15836.24
40.1,   65.87,22099.13
40.2,   42.09,20021.42
40.3,   55.07,18306.72
40.4,   45.27,20756.89
40.5,   57.97,22215.08
40.6,   44.27,20094.31
40.7,   56.04,17471.91
40.8,   79.47,17917.22
40.9,   80.62,21788.38
41.0,   43.71,21251.21
41.1,  222.29,18895.97
41.2,   54.26,21551.75
41.3,  141.31,21179.02
41.4,   96.52,17769.04
41.5,   54.01,17356.52
41.6,   57.93,20774.55
41.7,   47.70,23018.11
41.8,   58.96,18590.75
41.9,  474.25,20155.25
42.0,  111.57,19982.38
42.1,   88.91,20238.91
42.2,  141.53,18638.92
42.3,   79.02,17795.55
42.4,   63.70,22984.18
42.5,   73.81,20436.12
42.6,   63.84,20606.30
42.7,   49.51,19663.57
42.8,   67.08,18566.61
42.9,  159.26,18921.33
43.0,   51.62,17527.88
43.1,   68.39,21426.04
43.2,   41.18,22681.75
43.3,   55.25,20561.89
43.4,   96.03,20742.29
43.5,   60.99,19559.86
43.6,   73.10,17147.76
43.7,   72.14,18437.71
43.8,   77.36,19279.52
43.9,   88.39,21081.58
44.0,  109.87,23698.30
44.1,   55.14,19614.96
44.2,   66.39,20532.46
44.3,   97.28,18826.04
44.4,  116.81,16233.42
44.5,   68.15,18280.05
44.6,   64.48,20121.51
44.7,   65.70,22169.11
44.8,  252.61,23328.96
44.9,   73.24,19110.97
45.0,   88.39,22279.25
45.1,   81.39,16900.43
45.2,   65.50,16000.40
45.3,   85.03,18358.62
45.4,   43.49,20518.10
45.5,   48.23,22292.94
45.6,   86.04,23553.77
45.7,   46.02,20696.02
45.8,   76.10,21521.35
45.9,   68.94,15235.66
46.0,  194.57,16194.83
46.1,   73.85,18726.27
46.2,   65.17,21412.10
46.3,   59.25,23667.45
46.4,  298.51,21991.18
46.5,   66.64,22520.20
46.6,   51.11,18920.70
46.7,   54.47,14487.32
46.8,   71.15,16055.10
46.9,   69.71,19773.31
47.0,   56.39,21926.99
47.1,   87.37,23442.62
47.2,   63.74,23751.62
47.3,   79.18,21449.00
47.4,   55.96,17249.92
47.5,  127.72,15135.90
47.6,   57.69,16261.11
47.7,   60.71,20653.96
47.8,   74.36,22190.78
47.9,   85.54,24452.24
48.0,   80.70,23013.88
48.1,   57.40,20792.12
48.2,   57.68,16230.32
48.3,   65.89,14819.88
48.4,   69.95,17700.56
48.5,   62.71,20173.67
48.6,   65.38,23638.67
48.7,   66.12,22358.53
48.8,   85.15,24711.85
48.9,   95.48,18956.05
49.0,  107.42,16470.46
49.1,  581.51,15924.49
49.2,   46.33,18073.23
49.3,   65.18,19898.50
49.4,   59.72,23013.96
49.5,   59.58,24611.84
49.6,   51.94,24368.14
49.7,   60.46,16459.28
49.8,   70.20,16501.46
49.9,   65.73,17891.48
50.0,   82.61,16314.40
50.1,   81.89,21503.11
50.2,   57.55,23113.03
50.3,   64.29,25493.49
50.4,   83.55,22593.58
50.5,   49.93,14937.34
50.6,  152.05,18548.32
50.7,   79.51,16663.77
50.8,   94.37,16322.54
50.9,   64.20,22483.79
51.0,   46.49,23459.36
51.1,   86.68,25748.38
51.2,   39.40,19860.32
51.3,   93.19,16348.61
51.4,   97.83,18454.64
51.5,   56.25,17037.69
51.6,   63.91,15393.48
51.7,   49.40,22929.07
51.8,   62.56,25419.43
51.9,   60.68,24286.60
52.0,   87.28,18544.98
52.1,  132.00,18236.25
52.2,   81.50,18684.28
52.3,   79.17,14694.64
52.4,   62.85,17388.43
52.5,   96.48,25323.21
52.6,   55.84,23490.46
52.7,   56.84,21881.39
52.8,   78.82,18250.49
52.9,   95.10,20345.56
53.0,   44.46,16123.12
53.1,   99.06,14853.77
53.2,   73.90,18237.00
53.3,   64.25,24080.52
53.4,   58.86,24141.30
53.5,   61.59,20217.23
53.6,   78.46,21042.60
53.7,  122.14,19063.61
53.8,   87.53,15501.68
53.9,   73.65,16060.88
54.0,   99.38,17655.88
54.1,   71.99,25648.92
54.2,   66.59,23469.66
54.3,   96.77,20454.04
54.4,   73.46,22081.28
54.5,   64.23,18151.36
54.6,   43.16,13167.79
54.7,   55.06,15909.87
54.8,  104.26,21599.29
54.9,   74.62,24532.63
55.0,   48.52,22508.75
55.1,   85.25,21806.84
55.2,  132.25,21229.43
55.3,   90.15,15920.58
55.4,   69.76,15169.56
55.5,   70.51,17729.48
55.6,   76.43,23133.10
55.7,   58.37,22554.50
55.8,   82.79,20783.62
55.9,   58.31,23673.88
56.0,   72.20,18982.27
56.1,  716.72,16853.65
56.2,   67.33,15092.13
56.3,   68.11,19801.81
56.4,  232.21,22027.54
56.5,   60.63,21679.36
56.6,   67.47,22959.10
56.7,   89.37,22460.96
56.8,  106.98,19122.41
56.9,   87.49,14885.48
57.0,   53.65,17107.47
57.1,   69.72,21342.75
57.2,   54.06,21009.57
57.3,   74.02,22256.72
57.4,   39.55,21654.38
57.5,   60.28,22448.36
57.6,   60.33,18012.71
57.7,   44.42,14135.99
57.8,   55.28,19544.97
57.9,   55.29,20559.03
58.0,   65.18,20796.06
58.1,   87.58,22483.02
58.2,   66.37,22674.32
58.3,  124.90,20527.20
58.4,   38.42,17642.68
58.5,   62.70,14893.21
58.6,   79.88,20561.06
58.7,   49.61,20910.84
58.8,  105.07,19948.97
58.9,   80.50,22451.37
59.0,   68.08,22559.37
59.1,   89.29,19243.12
59.2,   57.31,15430.51
59.3,   73.88,16493.72
59.4,   75.69,24276.30
59.5,   55.81,19638.93
59.6,   50.08,20587.84
59.7,   43.57,20897.33
59.8,  128.24,22271.21
59.9,   77.56,17767.84
60.0,   58.09,16074.63
60.1,   81.92,20045.68
60.2,   57.48,22979.62
60.3,   80.42,19470.46
60.4,   55.77,20689.14
60.5,   54.03,20855.14
60.6,   56.21,21070.09
60.7,  100.10,16739.02
60.8,  130.63,16861.84
60.9,   58.94,23047.55
61.0,   46.43,21218.80
61.1,  103.79,19953.87
61.2,   44.78,19902.53
61.3,   87.32,21134.02
61.4,  126.64,18690.01
61.5,   55.88,15834.13
61.6,   81.24,20448.16
61.7,   58.59,22946.09
61.8,  112.35,20659.69
61.9,   84.56,20747.16
62.0,   58.51,18682.48
62.1,   87.95,20074.09
62.2,  462.27,17966.38
62.3,   95.71,15934.64
62.4,   37.72,21903.95
62.5,  215.53,22676.14
62.6,   72.23,22102.67
62.7,   68.54,20453.86
62.8,   71.17,17867.28
62.9,  155.30,18560.17
63.0,   54.75,16924.41
63.1,   85.96,18289.71
63.2,   48.69,24722.49
63.3,  113.37,21988.34
63.4,   53.21,22986.37
63.5,   59.16,18799.29
63.6,   88.00,17049.94
63.7,   68.03,17390.52
63.8,   74.24,15618.82
63.9,   72.64,22097.62
64.0,   63.19,25525.66
64.1,  101.66,20287.12
64.2,   50.42,23443.07
64.3,  110.17,17499.43
64.4,  103.08,16657.81
64.5,  101.72,15088.03
64.6,   88.37,17273.11
64.7,   56.09,24768.00
64.8,  124.27,24301.49
64.9,   77.39,22698.50
65.0,   53.50,21740.20
65.1,  113.08,16242.22
65.2,   56.23,15079.28
65.3,  101.84,15238.76
65.4,   49.88,19206.90
65.5,   47.50,27066.59
65.6,   74.84,23758.51
65.7,   68.61,24178.21
65.8,   95.11,19620.33
65.9,   67.92,15616.13
66.0,  147.83,12426.25
66.1,   92.34,16626.89
66.2,   50.69,23675.46
66.3,   80.54,24802.70
66.4,  362.15,24634.80
66.5,   61.47,23557.66
66.6,   51.82,17145.62
66.7,   59.26,14410.79
66.8,   61.76,12232.86
66.9,   65.39,18216.28
67.0,   48.43,23783.12
67.1,   75.59,24776.20
67.2,   59.39,27355.79
67.3,   63.90,21156.02
67.4,   61.32,17015.29
67.5,  123.92,12702.87
67.6,   91.99,12863.58
67.7,   50.19,18857.69
67.8,   60.76,26255.23
67.9,   84.72,27300.13
68.0,   55.04,25513.49
68.1,   85.34,18887.29
68.2,   43.90,15793.49
68.3,   87.27,11934.44
68.4,   44.26,13160.26
68.5,   49.30,22146.12
68.6,   64.35,26232.09
68.7,   62.79,28405.95
68.8,  512.34,23831.73
68.9,   86.26,17175.38
69.0,   55.59,13848.56
69.1,  146.74,11328.00
69.2,   94.60,15232.24
69.3,   74.42,23555.40
69.4,   53.65,27533.81
69.5,   78.03,27981.38
69.6,   64.67,21803.93
69.7,   53.15,16217.29
69.8,   77.15,13216.46
69.9,   60.94,11531.62
70.0,   62.33,18030.26
70.1,  103.53,25674.81
70.2,   52.96,29447.52
70.3,   84.23,24950.69
70.4,   48.12,19792.86
70.5,   57.29,15171.10
70.6,  114.17,12072.77
70.7,   72.07,14251.94
70.8,   75.35,20638.35
70.9,   65.83,26869.60
71.0,  118.70,28818.93
71.1,  232.71,22640.86
71.2,   62.92,18216.51
71.3,   89.04,13036.81
71.4,   39.14,13123.89
71.5,   47.27,16434.68
71.6,   63.74,20850.56
71.7,   57.14,27318.75
71.8,   85.69,26877.05
71.9,   68.52,20279.32
72.0,   54.87,16979.25
72.1,  133.45,13565.10
72.2,  103.58,15252.23
72.3,   80.31,17410.71
72.4,   48.36,23346.25
72.5,   70.64,27528.73
72.6,   70.96,23628.28
72.7,   44.19,21200.77
72.8,   61.48,14723.47
72.9,   80.79,14827.95
73.0,   52.63,15231.48
73.1,  107.43,19881.83
73.2,   42.55,26526.60
73.3,   57.79,22980.43
73.4,   52.82,23413.36
73.5,   39.76,18581.91
73.6,   67.64,15453.43
73.7,  123.45,16024.68
73.8,   82.03,16676.76
73.9,  565.85,24856.02
74.0,  339.40,24585.43
74.1,  112.96,23944.61
74.2,   49.72,20117.80
74.3,   88.29,18470.97
74.4,   61.02,15269.86
74.5,   61.41,16849.71
74.6,   53.03,19337.52
74.7,   47.75,24347.58
74.8,  116.05,23412.84
74.9,   65.74,22775.89
75.0,   74.32,18246.49
75.1,   76.78,17681.38
75.2,  553.00,15733.44
75.3,   78.46,17837.14
75.4,   48.58,22517.86
75.5,   58.80,25698.05
75.6,   76.70,20934.61
75.7,   55.93,21050.36
75.8,   58.06,17130.41
75.9,   62.25,16234.72
76.0,   77.99,18167.68
76.1,   92.15,18502.69
76.2,   59.71,24466.06
76.3,   57.03,23542.48
76.4,  359.27,20709.52
76.5,  126.25,18457.51
76.6,   56.18,16416.29
76.7,   56.18,16063.53
76.8,  138.76,19790.23
76.9,   95.29,21773.13
77.0,   60.86,24600.36
77.1,   84.46,22616.79
77.2,   63.36,18873.84
77.3,   72.55,16881.05
77.4,   44.02,15535.65
77.5,   53.16,18110.47
77.6,   51.60,20116.30
77.7,   50.15,23813.02
77.8,   57.60,26549.40
77.9,   55.29,19466.00
78.0,   72.06,18225.71
78.1,   84.04,14623.32
78.2,   61.84,16383.64
78.3,  132.85,21013.63
78.4,   92.58,21497.77
78.5,   81.76,26027.21
78.6,   92.69,23809.75
78.7,   68.38,19666.82
78.8,   68.96,14242.21
78.9,   68.58,15466.58
79.0,   59.95,18346.99
79.1,   65.80,20373.88
79.2,   46.29,23501.87
79.3,   54.07,25745.77
79.4,   54.58,21861.27
79.5,   60.63,19136.74
79.6,   46.28,12590.19
79.7,   65.90,15117.18
79.8,  104.85,19407.53
79.9,  476.74,21083.49
80.0,   75.81,27299.91
80.1,   82.11,25406.66
80.2,   57.58,20641.57
80.3,   66.55,15470.86
80.4,   57.11,12691.83
80.5,   55.30,16414.56
80.6,   71.12,18822.22
80.7,  197.64,24082.64
80.8,   88.76,29320.64
80.9,   53.05,22532.20
81.0,  105.80,19699.41
81.1,  144.12,14188.07
81.2,   55.29,12328.13
81.3,  111.96,16870.23
81.4,  122.35,21213.51
81.5,   59.86,26988.24
81.6,   97.05,27034.95
81.7,   76.72,21392.95
81.8,   90.71,18958.88
81.9,   49.94,11983.91
82.0,   79.14,12654.16
82.1,   85.53,19647.23
82.2,   69.73,22925.77
82.3,   69.64,27726.69
82.4,   92.94,26269.41
82.5,  130.31,20751.62
82.6,   63.16,16361.77
82.7,   64.38,11413.35
82.8,   85.81,14647.90
82.9,  116.94,20337.07
83.0,   94.94,25765.19
83.1,   76.33,27752.45
83.2,   63.16,22563.03
83.3,   74.14,20918.54
83.4,   42.44,13270.02
83.5,   64.97,12818.46
83.6,   70.15,16771.54
83.7,   49.72,21783.68
83.8,   66.33,24292.50
83.9,   65.95,27540.12
84.0,   76.31,22834.27
84.1,  107.14,17187.40
84.2,   44.83,13456.17
84.3,  103.03,15048.48
84.4,   62.27,16303.25
84.5,  129.06,24097.69
84.6,   68.01,26659.26
84.7,   60.22,24635.67
84.8,  237.63,21680.19
84.9,   66.77,15166.08
85.0,   71.59,13791.67
85.1,   70.75,14740.96
85.2,   49.43,20013.40
85.3,   65.84,24270.82
85.4,   44.04,24954.76
85.5,   75.30,23408.93
85.6,   54.99,19001.99
85.7,   46.35,16602.06
85.8,   74.60,13552.03
85.9,   61.12,17169.61
86.0,  223.26,21321.13
86.1,  575.15,23094.31
86.2,   56.83,26780.11
86.3,   69.84,21692.44
86.4,   88.51,18070.45
86.5,  225.52,14811.55
86.6,   64.62,15480.29
86.7,   51.87,19822.59
86.8,   62.07,19989.12
86.9,   65.74,24547.55
87.0,   65.64,24342.42
87.1,   78.47,21163.06
87.2,   69.77,18233.59
87.3,   72.90,13292.50
87.4,   62.75,18758.18
87.5,   90.53,20527.81
87.6,   95.03,20136.42
87.7,   48.64,23360.95
87.8,   72.18,23434.29
87.9,   48.60,19835.99
88.0,   66.09,17152.60
88.1,   90.45,15466.12
88.2,   52.55,20813.98
88.3,   52.42,19714.70
88.4,   49.18,19161.21
88.5,   97.27,24922.21
88.6,   58.94,21890.55
88.7,   72.79,18014.05
88.8,   91.85,17156.35
88.9,   70.44,18548.08
89.0,   60.69,20793.02
89.1,  129.96,18775.74
89.2,   61.42,21204.47
89.3,   49.02,24759.78
89.4,   58.97,21593.39
89.5,   56.72,17484.29
89.6,   43.23,17082.48
89.7,   53.94,19464.03
89.8,   59.20,19901.24
89.9,   43.71,19034.41
90.0,   78.73,21893.32
90.1,  101.07,22433.38
90.2,  160.54,19387.22
90.3,   69.55,18879.80
90.4,   54.76,16955.59
90.5,   61.31,20965.00
90.6,  117.61,20635.70
90.7,  158.80,17737.52
90.8,   80.86,24819.59
90.9,   48.96,22318.52
91.0,   68.26,18359.58
91.1,   68.96,18509.64
91.2,   62.74,17949.45
91.3,  467.98,22315.16
91.4,   72.33,19052.64
91.5,   60.88,20050.19
91.6,   67.96,21015.81
91.7,   60.49,20611.83
91.8,   78.96,18431.13
91.9,   55.93,18963.34
92.0,   93.91,20910.36
92.1,   90.36,21430.74
92.2,  143.93,18831.72
92.3,   80.82,18297.54
92.4,   73.90,21095.51
92.5,   77.95,19721.19
92.6,  100.69,17371.31
92.7,   65.13,21615.57
92.8,   83.11,23455.09
92.9,   54.52,18979.98
93.0,   52.70,16200.52
93.1,  118.28,20230.49
93.2,   51.95,20214.41
93.3,   87.41,17619.30
93.4,   55.72,20459.81
93.5,  185.61,24417.24
93.6,   72.12,21922.54
93.7,  127.26,18422.61
93.8,   91.54,18209.01
93.9,   94.77,17940.94
94.0,   75.00,19478.86
94.1,  259.82,18765.02
94.2,   73.25,22891.29
94.3,  120.78,25970.15
94.4,   72.07,19537.72
94.5,   67.47,16838.99
94.6,   50.17,17536.52
94.7,   57.89,17100.46
94.8,  120.92,20346.70
94.9,   86.69,20003.91
95.0,   80.60,23463.77
95.1,   87.05,24869.65
95.2,  116.90,19085.01
95.3,  132.40,16226.10
95.4,   53.12,18759.07
95.5,   74.57,16763.23
95.6,   75.20,19960.48
95.7,   58.20,21512.44
95.8,   91.64,26934.59
95.9,   79.19,22863.53
96.0,   74.82,16756.08
96.1,   81.58,17957.33
96.2,   55.12,16935.81
96.3,   70.39,15590.35
96.4,   86.69,21569.12
96.5,  399.64,24580.52
96.6,   79.62,25525.56
96.7,   56.53,21416.55
96.8,  158.08,15993.47
96.9,  625.20,16521.87
97.0,  171.37,17509.21
97.1,  194.75,18657.36
97.2,  225.67,22248.04
97.3,   90.51,27039.04
97.4,   69.29,22672.58
97.5,   64.35,19703.13
97.6,   84.56,15043.69
97.7,   59.88,18771.29
97.8,   88.25,15948.50
97.9,   84.39,17019.69
98.0,   73.48,26229.65
98.1,  120.27,25902.15
98.2,   47.90,22130.60
98.3,  127.91,18490.47
98.4,   58.35,16632.33
98.5,   81.04,17335.05
98.6,   57.44,14788.79
98.7,   91.52,20817.92
98.8,  113.78,25804.83
98.9,   69.90,25280.11
99.0,  112.88,21505.75
99.1,   69.21,16406.36
99.2,   69.82,16247.08
99.3,   77.75,16207.97
99.4,   71.25,15711.29
99.5,  123.90,24169.62
99.6,   56.07,25027.12
99.7,   56.23,23560.82
99.8,   94.93,20433.13
