time,sock0,sock1
22.5,  132.44,10189.02
22.6,  175.16,28991.39
22.7,  147.94,11153.96
22.8,  184.86,29566.81
22.9,  125.09,11240.53
23.0,  128.15,23927.07
23.1,  172.38,10708.92
23.2,  336.10,22724.31
23.3,  245.14,18656.91
23.4,  181.71,19920.11
23.5,  345.76,22639.43
23.6,  490.09,16340.74
23.7,  213.04,25796.91
23.8,  119.01,15700.88
23.9,  198.33,24379.93
24.0,  206.92, 9817.76
24.1,  192.27,28919.54
24.2,  124.23,11639.56
24.3,  239.20,30413.51
24.4,  163.14,11078.40
24.5,  182.02,25693.28
24.6,  146.26,13029.18
24.7,  162.24,24448.47
24.8,  161.15,18008.18
24.9,  152.50,22174.18
25.0,  117.52,22106.69
25.1,  161.98,16515.71
25.2,  187.79,23399.00
25.3,  196.78,14917.86
25.4,  183.37,25788.89
25.5,  177.08, 9678.01
25.6,  184.37,29084.89
25.7,  201.78, 9979.61
25.8,  160.46,26092.19
25.9,  150.73,12843.74
26.0,  270.51,27369.15
26.1,  190.76,12773.98
26.2,  165.73,27898.29
26.3,  240.59,13846.24
26.4,  186.82,24223.95
26.5,  183.46,18108.21
26.6,  185.20,18985.97
26.7,  204.87,22762.03
26.8,  195.55,15052.70
26.9,  169.34,24927.11
27.0,   95.99,11207.48
27.1,  348.67,27934.68
27.2,  336.74,11661.28
27.3,  208.45,25805.25
27.4,  148.40, 9698.05
27.5,  248.55,23685.07
27.6,  170.45,11730.44
27.7,  158.81,21548.87
27.8,  162.28,18820.56
27.9,  172.77,14034.42
28.0,  235.61,21880.21
28.1,  235.04,10204.61
28.2,  147.75,27913.12
28.3,  200.27,10268.30
28.4,  211.17,28816.39
28.5,  144.88, 9621.36
28.6,  176.89,23117.12
28.7,  178.76,11174.15
28.8,  181.18,25935.63
28.9,  200.59,15753.58
29.0,  137.14,16324.55
29.1,  187.22,21855.57
29.2,  208.75,12996.93
29.3,  230.06,25123.30
29.4,  186.37,11177.87
29.5,  229.80,29898.66
29.6,  170.55,10818.85
29.7,  210.15,26151.66
29.8,   93.26, 9873.16
29.9,  195.19,28421.24
30.0,  201.87,10765.29
30.1,  200.80,29183.65
30.2,  133.19,13913.33
30.3,  405.26,19826.93
30.4,  214.60,20587.46
30.5,  169.46,17450.36
30.6,  123.71,22973.64
30.7,  161.58,13014.62
30.8,  180.36,26928.72
30.9,  146.98,11721.91
31.0,  137.78,24080.87
31.1,  150.17, 9014.26
31.2,  209.98,27267.38
