,,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,System,System,System
Date,Time,Ch0Read,Ch0Write,Ch1Read,Ch1Write,Ch2Read,Ch2Write,Ch3Read,Ch3Write,Ch4Read,Ch4Write,Ch5Read,Ch5Write,Mem Read (MB/s),Mem Write (MB/s),P. Write (T/s),Memory (MB/s),Ch0Read,Ch0Write,Ch1Read,Ch1Write,Ch2Read,Ch2Write,Ch3Read,Ch3Write,Ch4Read,Ch4Write,Ch5Read,Ch5Write,Mem Read (MB/s),Mem Write (MB/s),P. Write (T/s),Memory (MB/s),Read,Write,Memory
2023-04-16,20:13:37.155,   31.79,   22.95,   31.98,   23.15,   32.13,   23.25,   30.14,   21.43,   30.51,   22.15,   30.12,   21.80,  186.67,  134.73,     18816,  321.40,   51.79,   43.02,   51.36,   42.40,   51.54,   42.66,   48.92,   40.49,   49.66,   40.85,   49.02,   40.77,  302.28,  250.19,     18806,  552.48,    488.96,    384.92,    873.88
2023-04-16,20:13:37.255,   49.11,   37.52,   49.83,   38.45,   50.61,   39.50,   47.01,   36.69,   48.23,   38.34,   48.36,   38.25,  293.15,  228.75,     18630,  521.90,  282.89,  159.71,  283.00,  160.41,  280.92,  159.06,  279.08,  155.16,  280.30,  155.58,  280.72,  156.10, 1686.91,  946.01,     18680, 2632.92,   1980.06,   1174.76,   3154.82
2023-04-16,20:13:37.355,   19.58,   15.79,   19.83,   16.02,   20.24,   16.17,   18.23,   15.09,   18.63,   15.35,   18.68,   15.54,  115.19,   93.96,     18640,  209.15,   52.55,   46.29,   52.68,   46.56,   52.45,   46.57,   50.91,   45.33,   51.09,   45.25,   50.77,   45.34,  310.46,  275.35,     18630,  585.81,    425.64,    369.31,    794.95
2023-04-16,20:13:37.456,   23.93,   11.54,   23.88,   11.73,   23.86,   11.72,   21.60,   10.77,   21.86,   11.32,   21.75,   11.27,  136.90,   68.37,     18820,  205.26,   48.03,   41.14,   48.02,   41.03,   47.97,   41.11,   45.90,   39.76,   45.85,   39.42,   45.90,   39.60,  281.67,  242.06,     18820,  523.73,    418.57,    310.43,    729.00
2023-04-16,20:13:37.555,   19.33,    9.67,   19.46,    9.75,   19.57,   10.01,   17.54,    9.33,   17.62,    9.43,   17.48,    9.25,  111.00,   57.44,     18620,  168.44,   33.63,   47.77,   33.69,   47.82,   33.53,   47.74,   31.66,   46.85,   32.00,   47.12,   31.95,   47.11,  196.46,  284.39,     18640,  480.85,    307.46,    341.84,    649.30
2023-04-16,20:13:37.656,   17.87,   10.78,   17.74,   10.92,   18.74,   11.90,   17.02,   10.90,   18.59,   12.85,   16.61,   10.60,  106.57,   67.95,     18830,  174.51,   77.75,  127.80,   78.02,  127.95,   77.67,  127.57,   76.70,  126.16,   76.80,  126.29,   76.91,  126.70,  463.86,  762.47,     18830, 1226.34,    570.43,    830.42,   1400.85
2023-04-16,20:13:37.756,   30.60,   23.43,   30.86,   23.76,   30.94,   23.82,   29.12,   22.95,   29.32,   23.25,   28.87,   22.84,  179.70,  140.04,     18640,  319.75,  128.38,  174.95,  130.48,  177.34,  130.31,  177.26,  126.48,  173.53,  127.85,  176.60,  126.17,  173.94,  769.67, 1053.61,     18630, 1823.28,    949.37,   1193.66,   2143.03
2023-04-16,20:13:37.857,   38.52,   21.51,   38.85,   22.17,   38.46,   21.60,   36.17,   20.39,   36.68,   20.92,   36.63,   21.17,  225.32,  127.75,     18820,  353.07,   98.84,   97.66,   98.71,   97.58,   98.65,   97.38,   95.91,   95.78,   96.13,   95.84,   95.81,   95.95,  584.05,  580.19,     18820, 1164.24,    809.37,    707.94,   1517.31
2023-04-16,20:13:37.957,   34.56,   22.77,   34.69,   23.34,   34.52,   23.05,   31.81,   21.39,   32.30,   22.15,   32.02,   21.68,  199.89,  134.39,     18650,  334.28,  106.11,   96.19,  106.15,   96.10,  106.37,   96.38,  103.08,   94.80,  103.22,   95.19,  102.72,   94.62,  627.65,  573.27,     18700, 1200.92,    827.53,    707.67,   1535.20
2023-04-16,20:13:38.056,   13.12,    7.70,   13.28,    7.89,   13.15,    7.80,   12.37,    7.24,   12.62,    7.66,   12.57,    7.52,   77.10,   45.81,     18640,  122.91,   80.24,   75.11,   80.11,   74.97,   80.06,   75.07,   79.11,   74.35,   79.18,   74.29,   78.83,   73.88,  477.54,  447.67,     18650,  925.21,    554.64,    493.48,   1048.12
