time,sock0,sock1
21.9,  101.25, 7181.02
22.0,  133.26, 5902.90
22.1,  144.47, 5453.71
22.2,  107.75, 5708.08
22.3,  112.10,16053.53
22.4,   74.66, 9915.44
22.5,  135.74,11103.72
22.6,  158.52,12098.56
22.7,  130.49, 8117.11
22.8,  119.36,11179.36
22.9,  144.16,11329.38
23.0,  118.61,11423.87
23.1,  149.59, 7408.43
23.2,   57.38, 6214.40
23.3,  102.31, 6058.16
23.4,  126.16, 8823.98
23.5,  139.98, 9247.94
23.6,   68.46,10531.94
23.7,   94.53,10312.34
23.8,  106.67, 7295.04
23.9,  115.75,12500.49
24.0,  165.85,14032.51
24.1,  195.96, 7651.59
24.2,  298.66,11055.16
24.3,  489.47, 8124.48
24.4,  130.69,14191.54
24.5,   90.29, 7145.74
24.6,  123.34, 6954.93
24.7,  131.23,10327.54
24.8,  280.39,11313.14
24.9,  101.92, 7170.89
25.0,  153.16, 5817.97
25.1,   99.88, 5815.36
25.2,  124.75,11675.40
25.3,   88.98,10513.73
25.4,  128.97,13005.37
25.5,  151.37, 9034.22
25.6,  146.31, 6687.07
25.7,   83.67,10743.77
25.8,  131.01,10342.87
25.9,  102.36, 9285.53
26.0,  182.45, 6134.88
26.1,  143.98, 5938.07
26.2,  144.31, 7981.44
26.3,  150.28,12478.08
26.4,  110.88,11406.11
26.5,   72.17,13071.68
26.6,  144.59, 8700.81
26.7,  115.82, 9016.98
26.8,  111.93, 6651.43
26.9,   99.45, 8665.33
27.0,  163.09,13412.66
27.1,  118.28,13614.75
27.2,  124.54, 9267.98
27.3,   75.82, 6048.96
27.4,  119.93, 4998.67
27.5,  193.23, 4840.20
27.6,  144.91, 4436.50
27.7,   97.19, 4123.87
27.8,  112.03, 3983.05
27.9,  122.10, 3928.58
28.0,  184.42, 4348.24
28.1,   81.66,13950.18
28.2,   98.20,13161.27
28.3,  167.99,11397.54
28.4,  150.83,11281.04
28.5,   81.37, 9698.08
28.6,  142.26,13064.86
28.7,  120.29, 9668.62
28.8,  114.85,11374.55
28.9,  215.22, 9553.98
29.0,  317.69, 7283.69
29.1,  169.84, 6968.44
29.2,  138.49, 6301.69
29.3,   99.28,11806.84
29.4,   76.14, 9549.92
29.5,  127.70, 6193.60
29.6,  122.38, 7703.64
29.7,  125.29,10866.49
29.8,  164.57,13104.92
29.9,  120.92,10906.05
30.0,  186.06, 7258.93
30.1,  119.89, 6506.93
30.2,   90.65,12245.29
30.3,  109.60,15066.49
30.4,  116.58, 9513.39
30.5,  119.77, 9116.95
30.6,  107.76,11446.58
30.7,  100.84, 9161.95
30.8,  100.15, 6639.37
30.9,  178.12, 9850.98
31.0,   95.70,10697.58
31.1,   55.71, 8590.03
31.2,  133.22, 9216.07
31.3,  111.00, 6085.68
31.4,  104.22,12580.38
31.5,   82.37, 7162.00
31.6,  119.85, 6320.94
31.7,   93.08, 5216.50
31.8,  116.65, 4826.98
31.9,   81.39, 8837.49
32.0,  271.92,15903.61
32.1,  128.45,11983.26
