time,sock0,sock1
21.3,  123.76, 1227.28
21.4,   91.82, 1512.89
21.5,   65.71, 1371.82
21.6,  212.25, 1513.22
21.7,  279.77, 1429.77
21.8,  330.26, 1658.83
21.9,  273.35, 1308.28
22.0,  129.10, 1254.39
22.1,  152.53, 1123.23
22.2,  120.26,  915.40
22.3,  118.04,  866.43
22.4,  148.68, 1159.79
22.5,  168.17, 1164.19
22.6,  129.73,  937.96
22.7,  128.48, 1074.72
22.8,  153.31,  991.19
22.9,  127.95,  908.27
23.0,  140.50, 1000.52
23.1,   54.05,  832.92
23.2,  118.80,  973.10
23.3,  148.33, 1002.29
23.4,  114.94,  809.35
23.5,   68.64,  895.13
23.6,  140.81,  966.34
23.7,  262.68, 1043.11
23.8,  231.81, 1055.80
23.9,  134.39, 1003.46
24.0,   83.52,  881.92
24.1,   93.19,  812.03
24.2,  103.84,  844.15
24.3,  119.18,  901.94
24.4,  136.93,  651.40
24.5,  126.70,  267.87
24.6,   86.15,  214.06
24.7,  136.81,  347.96
24.8,   93.56,  243.47
24.9,  114.52,  312.05
25.0,  115.71,  429.69
25.1,   93.76,  407.28
25.2,   71.49,  400.90
25.3,  158.28,  578.39
25.4,  107.05,  472.12
25.5,  175.06,  602.53
25.6,   75.83,  541.62
25.7,  439.96, 1368.70
25.8,  139.33,  794.87
25.9,  161.48,  942.32
26.0,  135.96,  980.34
26.1,  112.86,  886.16
26.2,  109.00,  992.86
26.3,  138.58, 1135.64
26.4,   71.47,  989.21
26.5,   97.51, 1002.58
26.6,  107.63, 1053.56
26.7,  188.58, 1280.69
26.8,  111.41, 1102.24
26.9,   92.14, 1125.31
27.0,  112.73, 1273.28
27.1,  134.84, 1319.89
27.2,  344.97, 1593.38
27.3,  357.71, 1767.63
27.4,  129.87, 1411.79
27.5,  116.81, 1393.87
27.6,   90.72, 1398.70
27.7,  263.62, 1660.06
27.8,  167.14, 1535.48
27.9,  161.86, 1519.14
28.0,  136.12, 1520.55
28.1,   66.88, 1382.45
28.2,  106.68, 1488.06
28.3,  363.68, 1670.60
28.4,  119.83, 1303.99
28.5,  216.66, 1740.45
28.6,  120.90, 1376.33
28.7,  160.68, 1579.89
28.8,  270.92, 1800.19
28.9,  120.86, 1552.30
29.0,  178.80, 1625.31
29.1,  211.66, 1692.78
29.2,  245.72, 1634.99
29.3,  118.42, 1518.29
29.4,  112.39, 1498.40
29.5,  108.26, 1549.99
29.6,  110.34, 1561.16
29.7,  245.69, 1975.54
29.8,  187.30, 1621.33
29.9,  170.77, 1680.93
30.0,  139.53, 1591.28
30.1,   70.18, 1528.22
30.2,   95.30, 1587.94
30.3,  184.78, 1801.27
30.4,  103.66, 1677.54
30.5,   91.49, 1678.49
30.6,   97.19, 1732.68
30.7,  150.21, 1856.78
30.8,  133.65, 1852.69
30.9,  142.90, 1842.92
31.0,   59.25, 1758.48
31.1,  294.87, 1968.05
31.2,  208.06, 1914.45
31.3,  152.75, 1895.55
31.4,   50.61, 1769.66
31.5,  100.81, 1865.05
31.6,  115.32, 1856.28
31.7,  161.32, 2066.12
31.8,  112.13, 2013.58
31.9,  139.30, 2037.86
32.0,  137.69, 2031.66
32.1,   84.09, 1882.06
32.2,   90.28, 1899.47
32.3,  111.26, 1933.85
32.4,  104.80, 1906.88
32.5,  106.81, 1931.28
32.6,   85.58, 1915.67
32.7,  117.48, 1961.34
32.8,  115.50, 1978.11
