,,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,System,System,System
Date,Time,Ch0Read,Ch0Write,Ch1Read,Ch1Write,Ch2Read,Ch2Write,Ch3Read,Ch3Write,Ch4Read,Ch4Write,Ch5Read,Ch5Write,Mem Read (MB/s),Mem Write (MB/s),P. Write (T/s),Memory (MB/s),Ch0Read,Ch0Write,Ch1Read,Ch1Write,Ch2Read,Ch2Write,Ch3Read,Ch3Write,Ch4Read,Ch4Write,Ch5Read,Ch5Write,Mem Read (MB/s),Mem Write (MB/s),P. Write (T/s),Memory (MB/s),Read,Write,Memory
2023-02-25,23:28:21.457,  130.08,    9.64,  130.22,    9.37,  130.24,    9.62,,,,,,,  390.54,   28.64,     18700,  419.18,   62.22,   87.46,   62.50,   87.51,   61.94,   87.14,,,,,,,  186.66,  262.11,     18700,  448.77,    577.20,    290.74,    867.94
2023-02-25,23:28:21.558,   26.60,    5.49,   26.30,    5.28,   26.48,    5.49,,,,,,,   79.38,   16.26,     18890,   95.64,   69.13,   87.10,   69.51,   87.32,   69.26,   87.01,,,,,,,  207.90,  261.43,     18890,  469.33,    287.28,    277.70,    564.98
2023-02-25,23:28:21.658,   27.94,    6.67,   27.90,    6.28,   27.94,    6.49,,,,,,,   83.78,   19.45,     18890,  103.23,   96.26,  120.94,   95.91,  120.62,   96.27,  121.12,,,,,,,  288.43,  362.69,     18880,  651.12,    372.21,    382.14,    754.35
2023-02-25,23:28:21.758,   82.88,   13.87,   82.58,   13.78,   82.83,   13.77,,,,,,,  248.30,   41.42,     18710,  289.72,   88.89,  127.47,   89.19,  127.42,   89.18,  127.43,,,,,,,  267.26,  382.32,     18710,  649.59,    515.56,    423.75,    939.31
2023-02-25,23:28:21.859,   37.71,    6.58,   37.53,    6.28,   37.65,    6.27,,,,,,,  112.89,   19.13,     18890,  132.02,  130.26,  141.46,  130.79,  141.49,  130.74,  141.93,,,,,,,  391.80,  424.88,     18910,  816.67,    504.69,    444.01,    948.69
2023-02-25,23:28:21.958,   34.48,    5.53,   34.29,    5.09,   34.16,    5.17,,,,,,,  102.93,   15.79,     18898,  118.72,   57.54,   71.57,   57.24,   71.34,   57.23,   71.25,,,,,,,  172.01,  214.16,     18888,  386.17,    274.94,    229.96,    504.89
2023-02-25,23:28:22.058,   20.55,    3.90,   20.34,    3.57,   20.40,    3.75,,,,,,,   61.29,   11.22,     18700,   72.51,   42.44,   50.70,   42.09,   50.59,   42.22,   50.68,,,,,,,  126.76,  151.97,     18690,  278.73,    188.05,    163.20,    351.25
2023-02-25,23:28:22.158,   35.88,   10.84,   36.05,   11.05,   35.87,   10.69,,,,,,,  107.80,   32.57,     18890,  140.37,   73.27,   78.75,   72.58,   78.31,   73.24,   78.13,,,,,,,  219.09,  235.19,     18900,  454.28,    326.89,    267.76,    594.65
2023-02-25,23:28:22.258,  107.77,   55.37,  108.59,   58.35,  107.76,   56.34,,,,,,,  324.12,  170.06,     18710,  494.19,  233.53,  205.32,  233.73,  205.31,  233.77,  206.02,,,,,,,  701.03,  616.65,     18710, 1317.68,   1025.15,    786.71,   1811.87
2023-02-25,23:28:22.359,   30.90,    4.10,   30.91,    3.74,   30.71,    3.94,,,,,,,   92.52,   11.78,     18900,  104.30,  101.63,   66.35,  101.65,   66.53,  101.34,   66.72,,,,,,,  304.62,  199.60,     18890,  504.22,    397.14,    211.38,    608.52
2023-02-25,23:28:22.459,   38.94,    6.01,   38.78,    5.73,   39.33,    5.89,,,,,,,  117.05,   17.63,     18890,  134.67,   77.65,   95.38,   77.80,   94.72,   77.67,   94.46,,,,,,,  233.12,  284.57,     18900,  517.68,    350.16,    302.19,    652.35
2023-02-25,23:28:22.559,   24.67,    5.75,   24.52,    5.50,   24.73,    5.50,,,,,,,   73.92,   16.74,     18710,   90.67,   47.14,   51.40,   46.92,   51.07,   46.99,   50.97,,,,,,,  141.05,  153.43,     18710,  294.48,    214.97,    170.18,    385.15
2023-02-25,23:28:22.660,   10.39,    2.94,   10.29,    2.63,   10.37,    2.65,,,,,,,   31.05,    8.23,     18900,   39.28,    8.30,   10.26,    8.36,   10.40,    8.35,   10.32,,,,,,,   25.01,   30.98,     18890,   55.99,     56.06,     39.21,     95.27
2023-02-25,23:28:22.759,   25.26,    5.43,   24.86,    5.11,   25.17,    5.18,,,,,,,   75.30,   15.73,     18888,   91.03,   25.29,   32.79,   25.45,   33.28,   25.14,   32.92,,,,,,,   75.88,   99.00,     18887,  174.87,    151.17,    114.72,    265.90
2023-02-25,23:28:22.859,    6.33,    2.58,    6.19,    2.19,    6.19,    2.30,,,,,,,   18.71,    7.07,     18700,   25.77,    4.13,    4.93,    4.20,    4.89,    4.13,    4.83,,,,,,,   12.46,   14.65,     18700,   27.10,     31.16,     21.72,     52.88
2023-02-25,23:28:22.959,   12.31,    4.48,   12.09,    4.01,   12.28,    4.18,,,,,,,   36.68,   12.67,     18880,   49.35,   12.68,   13.41,   12.58,   13.27,   12.70,   13.44,,,,,,,   37.96,   40.12,     18890,   78.08,     74.63,     52.79,    127.42
2023-02-25,23:28:23.059,   12.22,    6.11,   12.07,    5.73,   12.14,    5.92,,,,,,,   36.43,   17.77,     18710,   54.20,   14.19,   17.93,   13.99,   17.64,   14.06,   17.76,,,,,,,   42.25,   53.32,     18700,   95.57,     78.68,     71.09,    149.77
2023-02-25,23:28:23.160,   40.26,   31.24,   40.30,   30.70,   39.71,   30.83,,,,,,,  120.27,   92.78,     18880,  213.05,   51.58,   55.81,   51.24,   55.50,   51.27,   55.70,,,,,,,  154.09,  167.02,     18890,  321.10,    274.36,    259.79,    534.15
2023-02-25,23:28:23.260,   19.83,   14.06,   19.78,   13.83,   19.64,   13.72,,,,,,,   59.25,   41.60,     18900,  100.86,   47.01,   60.61,   46.85,   60.51,   47.27,   60.79,,,,,,,  141.12,  181.90,     18900,  323.03,    200.38,    223.51,    423.88
2023-02-25,23:28:23.360,   10.96,    9.16,   10.85,    8.75,   10.82,    8.81,,,,,,,   32.63,   26.72,     18700,   59.35,   59.29,   77.36,   59.32,   77.59,   59.43,   77.69,,,,,,,  178.04,  232.65,     18700,  410.69,    210.67,    259.36,    470.04
2023-02-25,23:28:23.460,   12.53,   10.35,   12.41,   10.05,   12.68,   10.01,,,,,,,   37.61,   30.41,     18890,   68.02,   63.77,   68.67,   63.68,   68.29,   63.79,   68.50,,,,,,,  191.24,  205.46,     18880,  396.70,    228.86,    235.86,    464.72
2023-02-25,23:28:23.560,   17.06,    8.24,   16.97,    7.97,   16.99,    8.01,,,,,,,   51.02,   24.22,     18888,   75.23,   91.03,   86.14,   90.96,   85.95,   90.92,   85.88,,,,,,,  272.91,  257.97,     18887,  530.88,    323.92,    282.19,    606.11
2023-02-25,23:28:23.660,   22.92,    9.96,   22.85,    9.63,   23.03,    9.72,,,,,,,   68.81,   29.31,     18700,   98.12,  165.47,  161.83,  165.56,  161.83,  165.53,  161.98,,,,,,,  496.57,  485.64,     18710,  982.20,    565.37,    514.94,   1080.32
2023-02-25,23:28:23.760,   12.56,    6.57,   12.35,    6.21,   12.45,    6.30,,,,,,,   37.36,   19.08,     18890,   56.45,  173.66,  199.44,  173.47,  199.54,  173.38,  199.24,,,,,,,  520.50,  598.22,     18890, 1118.72,    557.87,    617.30,   1175.17
2023-02-25,23:28:23.860,   11.99,    4.28,   11.96,    4.10,   11.83,    4.06,,,,,,,   35.78,   12.44,     18898,   48.22,  354.03,  687.17,  353.97,  687.34,  354.16,  687.56,,,,,,, 1062.16, 2062.07,     18918, 3124.23,   1097.94,   2074.51,   3172.44
