time,sock0,sock1
21.3,  151.33, 1304.67
21.4,   98.99, 1250.67
21.5,   81.82, 1237.96
21.6,  117.08, 1295.78
21.7,  168.30, 1365.45
21.8,   88.77, 1228.16
21.9,  115.42, 1326.91
22.0,  371.93, 1791.26
22.1,  302.05, 1518.17
22.2,  119.05, 1254.91
22.3,   98.73, 1367.51
22.4,  134.41, 1282.21
22.5,  346.55, 1466.76
22.6,  273.12, 1314.95
22.7,   55.39, 1135.28
22.8,   97.41, 1213.54
22.9,  122.57, 1232.02
23.0,  213.84, 1436.85
23.1,  127.22, 1322.97
23.2,  219.44, 1312.11
23.3,  141.26, 1337.65
23.4,  107.04, 1249.61
23.5,   93.03, 1272.84
23.6,   65.48, 1197.69
23.7,  117.91, 1303.94
23.8,   84.82, 1253.26
23.9,  146.04, 1357.94
24.0,   93.29, 1281.65
24.1,  165.31, 1355.01
24.2,   94.27, 1248.69
24.3,  148.56, 1406.59
24.4,   74.82, 1217.62
24.5,  121.51, 1335.21
24.6,  172.98, 1359.01
24.7,   96.21, 1258.38
24.8,   46.74, 1183.97
24.9,  113.38, 1290.36
25.0,   88.38, 1246.05
25.1,   89.94, 1278.77
25.2,   98.77, 1292.92
25.3,  143.48, 1372.15
25.4,  105.68, 1262.28
25.5,  139.38, 1335.34
25.6,   80.32, 1237.32
25.7,   92.07, 1272.37
25.8,  105.74, 1310.71
25.9,  195.09, 1464.16
26.0,  349.85, 1744.25
26.1,  165.04, 1376.52
26.2,  132.40, 1289.77
26.3,  226.59, 1457.09
26.4,  119.81, 1214.58
26.5,   77.47, 2247.73
26.6,  256.59,29064.53
26.7,  187.89,29653.54
26.8,  200.83,27451.83
26.9,  129.81,27831.58
27.0,  151.83,28260.74
27.1,  151.23,27991.61
27.2,  224.48,27323.80
27.3,  112.66,27873.38
27.4,  165.33,27928.38
27.5,  242.41,28032.43
27.6,  542.63,28719.43
27.7,  173.43,26976.35
27.8,  194.91,28084.42
27.9,  231.70,28070.55
28.0,  219.83,28079.69
28.1,  166.95,27644.94
28.2,  304.09,27641.31
28.3,  645.34,28406.86
28.4,  207.25,28355.91
28.5,  100.55,27993.03
28.6,  182.21,27191.62
28.7,  169.91,27924.30
28.8,  151.23,27908.69
28.9,   82.29,27937.67
29.0,  157.30,28410.25
29.1,  159.54,26978.32
29.2,  166.13,28077.13
29.3,   94.03,27957.45
29.4,  139.38,27989.60
29.5,  275.07,27842.74
29.6,  156.99,27548.74
29.7,  108.98,27854.40
29.8,  124.56,28245.72
29.9,  212.28,28129.18
30.0,  180.38,27116.72
30.1,  119.63,27952.31
30.2,  124.98,27855.78
30.3,  194.03,28088.62
30.4,  162.35,27834.22
30.5,  102.28,27391.33
30.6,  127.59,28069.77
30.7,  128.79,27953.11
30.8,  167.03,28061.79
30.9,  139.05,27543.72
31.0,  116.25,27622.11
31.1,  132.74,27892.10
31.2,  151.31,28303.49
31.3,  124.85,28078.75
31.4,  114.77,27201.85
31.5,  139.99,27749.57
31.6,  151.37,27956.59
31.7,  219.20,28377.66
31.8,  135.14,27385.36
31.9,  201.29,27498.88
32.0,  215.00,28237.95
32.1,  136.57,27977.50
32.2,  142.76,28343.68
32.3,  172.53,27170.06
32.4,  224.94,27720.17
32.5,  128.40,28196.92
32.6,  146.55,28014.51
32.7,  149.69,27764.10
32.8,  144.39,27415.04
32.9,  135.87,27819.23
33.0,   98.45,27938.65
33.1,  174.94,28379.20
33.2,  192.86,27271.88
33.3,  148.40,21417.79
33.4,  219.44, 4873.63
33.5,  130.17, 1413.35
33.6,  139.00, 1726.35
33.7,  124.46, 2732.41
33.8,  131.68, 2185.55
33.9,  210.14, 1455.58
34.0,  186.14, 5618.13
34.1,   86.99,  302.71
34.2,   65.46,  387.34
34.3,   89.89,  253.60
34.4,  103.62,  133.12
