time,sock0,sock1
22.7,   87.75,19970.70
22.8,  148.49,31756.89
22.9,  268.57,31533.66
23.0,  204.06,24010.20
23.1,  119.14,40345.23
23.2,  222.25,20713.03
23.3,  187.23,31920.81
23.4,  257.26,31660.14
23.5,  116.69,22774.15
23.6,  160.61,36173.03
23.7,  203.67,27099.01
23.8,  147.80,24530.05
23.9,  241.25,35042.50
24.0,  147.42,19572.20
24.1,  187.57,28900.35
24.2,  303.91,35868.16
24.3,  108.40,20098.83
24.4,  150.95,32533.97
24.5,  441.64,33152.37
24.6,  195.74,25119.57
24.7,  169.65,40848.75
24.8,  135.04,17648.24
24.9,  242.60,33714.57
25.0,  343.67,26839.55
25.1,  177.22,22810.86
25.2,  185.40,36073.25
25.3,  210.92,27553.15
25.4,  250.11,23680.98
25.5,  178.65,43019.05
25.6,  199.27,20962.94
25.7,  164.97,29411.04
25.8,  163.86,37896.22
25.9,  102.79,20559.16
26.0,  208.57,32812.14
26.1,  294.73,15977.21
26.2,  129.83, 2547.88
26.3,  164.74, 2126.83
26.4,  114.76, 2034.27
26.5,  143.94, 1831.81
26.6,  108.10, 1246.81
26.7,   52.80,  310.58
26.8,   41.97,  341.94
