,,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,System,System,System
Date,Time,Ch0Read,Ch0Write,Ch1Read,Ch1Write,Ch2Read,Ch2Write,Ch3Read,Ch3Write,Ch4Read,Ch4Write,Ch5Read,Ch5Write,Mem Read (MB/s),Mem Write (MB/s),P. Write (T/s),Memory (MB/s),Ch0Read,Ch0Write,Ch1Read,Ch1Write,Ch2Read,Ch2Write,Ch3Read,Ch3Write,Ch4Read,Ch4Write,Ch5Read,Ch5Write,Mem Read (MB/s),Mem Write (MB/s),P. Write (T/s),Memory (MB/s),Read,Write,Memory
2023-03-03,18:33:25.220,   78.02,   46.94,   77.98,   46.89,   77.90,   46.35,,,,,,,  233.90,  140.17,     18740,  374.07,    7.20,    8.62,    7.32,    8.69,    7.14,    8.45,,,,,,,   21.66,   25.76,     18740,   47.42,    255.56,    165.93,    421.49
2023-03-03,18:33:25.320,   49.06,   40.53,   49.16,   40.76,   49.11,   40.30,,,,,,,  147.33,  121.59,     18939,  268.92,   15.34,    8.64,   15.02,    8.72,   15.17,    8.70,,,,,,,   45.53,   26.06,     18929,   71.59,    192.86,    147.66,    340.51
2023-03-03,18:33:25.419,   31.22,   15.15,   31.26,   15.14,   31.29,   14.77,,,,,,,   93.78,   45.06,     18740,  138.84,    6.90,    3.67,    6.86,    3.66,    6.90,    3.57,,,,,,,   20.65,   10.90,     18740,   31.56,    114.43,     55.96,    170.39
2023-03-03,18:33:25.519,   48.74,   45.24,   48.49,   45.12,   48.70,   44.43,,,,,,,  145.94,  134.78,     18740,  280.72,   22.50,   11.04,   22.36,   11.10,   22.31,   10.82,,,,,,,   67.16,   32.96,     18740,  100.13,    213.10,    167.75,    380.85
2023-03-03,18:33:25.620,   23.05,   18.70,   23.00,   18.82,   22.73,   18.28,,,,,,,   68.77,   55.80,     18930,  124.57,    2.42,    2.66,    2.38,    2.70,    2.44,    2.63,,,,,,,    7.24,    7.99,     18930,   15.23,     76.01,     63.79,    139.80
2023-03-03,18:33:25.720,   37.94,   20.80,   37.97,   20.57,   37.75,   20.33,,,,,,,  113.67,   61.71,     18740,  175.37,   18.84,   12.60,   18.79,   12.61,   18.71,   12.38,,,,,,,   56.34,   37.59,     18730,   93.94,    170.01,     99.30,    269.31
2023-03-03,18:33:25.821,   28.82,   23.88,   28.94,   23.73,   28.93,   23.34,,,,,,,   86.69,   70.95,     18920,  157.64,   13.36,    5.56,   13.33,    5.57,   13.22,    5.70,,,,,,,   39.91,   16.83,     18940,   56.75,    126.60,     87.78,    214.38
2023-03-03,18:33:25.921,   83.91,   47.66,   83.65,   47.95,   83.84,   47.13,,,,,,,  251.40,  142.74,     18760,  394.14,    9.15,    4.84,    9.14,    4.94,    9.04,    4.76,,,,,,,   27.34,   14.55,     18740,   41.89,    278.74,    157.29,    436.03
2023-03-03,18:33:26.020,   17.18,   11.70,   17.57,   11.86,   17.24,   11.24,,,,,,,   51.99,   34.80,     18929,   86.79,    5.79,    3.47,    5.91,    3.48,    5.68,    3.29,,,,,,,   17.38,   10.23,     18929,   27.62,     69.37,     45.03,    114.41
2023-03-03,18:33:26.120,   22.55,   14.90,   22.65,   14.85,   22.39,   14.33,,,,,,,   67.60,   44.08,     18740,  111.68,   17.62,    7.26,   17.80,    7.35,   17.63,    7.04,,,,,,,   53.05,   21.66,     18740,   74.71,    120.65,     65.74,    186.39
