,,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,System,System,System
2023-02-07,18:17:48.082,   13.33,    5.10,   10.01,    1.73,   13.72,    5.41,    9.72,    1.62,   46.77,   13.87,    104380,   60.64, 1718.85,   87.25, 1722.57,   86.02, 1726.71,   90.30, 1725.62,   86.84, 6893.75,  350.41,    107920, 7244.15,   6940.52,    364.28,   7304.80
2023-02-07,18:17:48.182,   17.92,    5.82,   14.63,    2.42,   18.41,    6.16,   14.57,    2.34,   65.53,   16.74,    105410,   82.27, 1703.91,   86.96, 1702.70,   84.28, 1704.04,   87.51, 1694.37,   81.58, 6805.02,  340.33,    109230, 7145.35,   6870.55,    357.07,   7227.62
2023-02-07,18:17:48.289,   37.68,   10.81,   34.12,    7.42,   37.91,   11.14,   33.80,    7.36,  143.51,   36.73,    105018,  180.25, 2170.69,  193.08, 2183.04,  194.89, 2172.61,  194.45, 2176.99,  191.75, 8703.33,  774.17,    111164, 9477.50,   8846.85,    810.90,   9657.75
2023-02-07,18:17:48.393,   13.15,    5.16,    9.90,    1.86,   13.59,    5.50,    9.49,    1.72,   46.13,   14.24,    104874,   60.37, 2629.11,  332.91, 2638.41,  334.92, 2629.65,  334.74, 2621.93,  326.87,10519.10, 1329.44,    111816,11848.54,  10565.23,   1343.68,  11908.90
2023-02-07,18:17:48.490,   24.44,    7.28,   21.14,    3.92,   25.03,    7.63,   20.81,    3.85,   91.42,   22.68,    104990,  114.10, 2501.97,  298.33, 2505.03,  296.65, 2504.31,  299.64, 2501.23,  295.80,10012.54, 1190.42,    110800,11202.96,  10103.96,   1213.10,  11317.06
2023-02-07,18:17:48.589,   13.91,    5.19,   10.70,    1.82,   14.38,    5.56,   10.43,    1.75,   49.41,   14.32,    104380,   63.73, 2334.16,  272.59, 2329.25,  266.50, 2320.13,  266.56, 2318.63,  263.62, 9302.17, 1069.27,    109900,10371.45,   9351.58,   1083.59,  10435.17
2023-02-07,18:17:48.690,   13.81,    4.76,   10.54,    1.42,   14.30,    5.13,   10.16,    1.31,   48.82,   12.62,    105420,   61.44, 2088.01,  200.46, 2080.36,  195.05, 2087.83,  200.69, 2068.88,  191.43, 8325.08,  787.63,    110450, 9112.70,   8373.90,    800.24,   9174.14
2023-02-07,18:17:48.789,   16.43,    5.40,   13.23,    2.04,   16.81,    5.66,   12.79,    1.94,   59.26,   15.05,    104390,   74.31, 1951.54,  145.48, 1961.02,  146.68, 1959.95,  149.08, 1945.26,  140.96, 7817.77,  582.21,    108770, 8399.98,   7877.03,    597.26,   8474.29
2023-02-07,18:17:48.890,   14.25,    5.00,   11.00,    1.62,   14.83,    5.35,   10.68,    1.54,   50.76,   13.50,    104376,   64.26, 2005.47,  187.76, 1998.58,  182.07, 2000.12,  185.44, 1996.66,  180.91, 8000.82,  736.18,    109177, 8737.00,   8051.59,    749.68,   8801.27
2023-02-07,18:17:48.990,   14.58,    6.15,   11.20,    2.82,   15.00,    6.52,   10.86,    2.74,   51.64,   18.22,    105410,   69.86, 2025.97,  186.91, 2028.98,  185.37, 2033.50,  188.83, 2019.16,  181.09, 8107.60,  742.19,    110470, 8849.79,   8159.24,    760.41,   8919.66
2023-02-07,18:17:49.091,   49.86,    7.63,   46.86,    4.32,   50.15,    7.89,   46.59,    4.35,  193.46,   24.18,    104366,  217.64, 2072.89,  170.53, 2077.56,  170.21, 2081.53,  173.85, 2084.00,  172.91, 8315.99,  687.50,    108960, 9003.48,   8509.44,    711.68,   9221.12
2023-02-07,18:17:49.191,   16.11,    5.77,   12.67,    2.35,   16.45,    6.02,   12.36,    2.29,   57.59,   16.43,    105440,   74.02, 2648.34,  312.16, 2648.83,  310.67, 2640.09,  308.89, 2651.25,  311.54,10588.50, 1243.26,    112590,11831.76,  10646.09,   1259.69,  11905.78
2023-02-07,18:17:49.301,   31.89,    9.51,   28.38,    6.04,   32.21,    9.79,   28.29,    6.01,  120.77,   31.35,    105117,  152.11, 2777.08,  327.95, 2782.11,  325.45, 2774.43,  325.78, 2778.77,  325.94,11112.39, 1305.12,    116980,12417.51,  11233.15,   1336.47,  12569.62
2023-02-07,18:17:49.405,   12.07,    5.34,    8.75,    1.92,   12.31,    5.55,    8.37,    1.84,   41.50,   14.65,    104864,   56.14, 2687.05,  332.06, 2682.28,  325.81, 2675.71,  328.38, 2685.63,  327.99,10730.67, 1314.25,    112000,12044.92,  10772.16,   1328.90,  12101.06
2023-02-07,18:17:49.498,   22.27,    7.76,   18.96,    4.37,   22.63,    7.98,   18.34,    4.29,   82.21,   24.39,    104940,  106.60, 2405.88,  289.48, 2404.60,  287.95, 2415.03,  293.20, 2418.21,  292.06, 9643.71, 1162.69,    108080,10806.41,   9725.92,   1187.08,  10913.00
2023-02-07,18:17:49.597,   12.37,    5.16,    8.96,    1.69,   12.80,    5.41,    8.70,    1.67,   42.83,   13.93,    104370,   56.76, 2328.38,  260.16, 2326.26,  256.78, 2344.01,  266.39, 2338.46,  261.28, 9337.10, 1044.60,    110080,10381.71,   9379.93,   1058.53,  10438.47
2023-02-07,18:17:49.698,   21.46,    6.36,   18.29,    3.02,   21.93,    6.68,   17.99,    2.94,   79.67,   19.01,    105430,   98.68, 2255.50,  240.08, 2247.40,  234.07, 2244.11,  236.17, 2247.17,  234.47, 8994.19,  944.78,    111120, 9938.97,   9073.86,    963.79,  10037.65
2023-02-07,18:17:49.797,    8.86,    4.75,    5.61,    1.39,    9.36,    5.08,    5.31,    1.33,   29.15,   12.55,    104390,   41.70, 2076.99,  193.75, 2085.16,  194.37, 2084.25,  195.14, 2077.93,  190.89, 8324.33,  774.14,    109690, 9098.47,   8353.48,    786.69,   9140.17
2023-02-07,18:17:49.898,   12.19,    5.13,    8.99,    1.75,   12.46,    5.36,    8.59,    1.70,   42.23,   13.95,    104376,   56.19, 2033.03,  167.50, 2027.46,  163.65, 2033.92,  167.48, 2029.59,  164.39, 8124.00,  663.02,    108830, 8787.02,   8166.24,    676.97,   8843.20
2023-02-07,18:17:49.998,   12.99,    5.75,    9.85,    2.38,   13.49,    6.00,    9.37,    2.21,   45.70,   16.34,    105410,   62.04, 2185.99,  194.70, 2197.56,  195.62, 2191.31,  196.04, 2195.40,  195.36, 8770.25,  781.71,    110760, 9551.96,   8815.95,    798.05,   9614.00
2023-02-07,18:17:50.099,   17.46,    5.21,   14.24,    1.83,   17.74,    5.45,   13.89,    1.71,   63.33,   14.20,    104366,   77.53, 2129.75,  188.47, 2128.63,  186.34, 2121.19,  186.87, 2124.21,  185.14, 8503.78,  746.82,    109336, 9250.60,   8567.11,    761.02,   9328.13
2023-02-07,18:17:50.199,   24.13,    7.11,   20.78,    3.72,   24.48,    7.33,   20.38,    3.63,   89.77,   21.79,    105430,  111.56, 2098.26,  181.82, 2092.78,  177.13, 2082.28,  176.36, 2091.51,  175.46, 8364.82,  710.77,    109870, 9075.59,   8454.59,    732.56,   9187.15
2023-02-07,18:17:50.309,   34.47,   10.38,   31.03,    6.99,   35.08,   10.71,   30.96,    6.97,  131.55,   35.05,    105117,  166.60, 2430.60,  243.72, 2424.53,  237.80, 2428.70,  243.03, 2428.12,  239.93, 9711.95,  964.47,    115126,10676.42,   9843.50,    999.52,  10843.02
2023-02-07,18:17:50.413,   11.89,    5.25,    8.76,    1.92,   12.54,    5.55,    8.39,    1.81,   41.58,   14.53,    104864,   56.11, 2205.71,  204.88, 2201.79,  200.63, 2214.89,  208.74, 2214.95,  206.79, 8837.34,  821.05,    110566, 9658.38,   8878.91,    835.58,   9714.49
2023-02-07,18:17:50.517,   23.47,    6.99,   20.14,    3.62,   24.09,    7.25,   19.95,    3.57,   87.66,   21.43,    104855,  109.10, 2549.50,  316.11, 2542.95,  310.46, 2553.60,  317.23, 2551.40,  314.41,10197.45, 1258.21,    112864,11455.66,  10285.11,   1279.65,  11564.76
2023-02-07,18:17:50.621,   13.23,    5.32,    9.88,    1.89,   13.74,    5.62,    9.68,    1.85,   46.53,   14.67,    104864,   61.20, 2779.30,  350.36, 2779.14,  344.49, 2789.61,  352.03, 2796.18,  352.29,11144.22, 1399.17,    112932,12543.39,  11190.75,   1413.84,  12604.59
2023-02-07,18:17:50.714,   13.33,    5.22,   10.06,    1.80,   13.81,    5.49,    9.84,    1.72,   47.04,   14.22,    104920,   61.26, 2592.28,  342.40, 2602.57,  342.11, 2607.15,  347.02, 2608.07,  345.51,10410.07, 1377.04,    108160,11787.10,  10457.10,   1391.26,  11848.36
2023-02-07,18:17:50.813,   19.99,    6.87,   16.51,    3.55,   20.46,    7.14,   16.22,    3.38,   73.17,   20.94,    104410,   94.11, 2551.88,  314.47, 2548.19,  310.54, 2568.24,  321.26, 2553.88,  313.16,10222.19, 1259.43,    110940,11481.62,  10295.36,   1280.37,  11575.73
2023-02-07,18:17:50.914,   17.54,    5.99,   14.28,    2.63,   17.98,    6.26,   14.00,    2.63,   63.80,   17.51,    105430,   81.31, 2757.18,  360.69, 2747.76,  354.07, 2748.67,  357.33, 2753.07,  357.86,11006.68, 1429.95,    114190,12436.62,  11070.48,   1447.45,  12517.93
2023-02-07,18:17:51.013,   13.21,    5.61,    9.92,    2.22,   13.59,    5.91,    9.58,    2.16,   46.31,   15.90,    104400,   62.20, 2765.91,  387.06, 2769.96,  384.33, 2758.12,  381.97, 2753.86,  374.94,11047.85, 1528.29,    112600,12576.15,  11094.16,   1544.19,  12638.35
2023-02-07,18:17:51.125,   28.42,   13.98,   25.07,   10.70,   28.73,   14.25,   24.79,   10.56,  107.02,   49.49,    105162,  156.51, 2550.46,  297.83, 2536.11,  290.06, 2540.55,  292.40, 2536.56,  288.88,10163.68, 1169.17,    114864,11332.85,  10270.69,   1218.66,  11489.36
2023-02-07,18:17:51.222,   39.72,   20.11,   36.52,   16.84,   40.06,   20.29,   36.02,   16.57,  152.31,   73.81,    104865,  226.12, 2208.25,  208.79, 2203.69,  204.05, 2211.93,  209.06, 2208.34,  206.16, 8832.21,  828.06,    106210, 9660.27,   8984.52,    901.87,   9886.39
2023-02-07,18:17:51.321,   31.89,   10.35,   28.58,    6.97,   32.40,   10.66,   28.33,    6.88,  121.20,   34.85,    104440,  156.05, 2507.68,  299.43, 2507.98,  294.21, 2512.68,  300.59, 2520.90,  300.31,10049.25, 1194.53,    111090,11243.78,  10170.45,   1229.38,  11399.83
2023-02-07,18:17:51.422,   14.63,    5.51,   11.28,    2.09,   15.15,    5.83,   11.11,    2.04,   52.16,   15.46,    105460,   67.62, 2664.07,  335.48, 2653.10,  328.99, 2657.70,  334.91, 2662.70,  334.74,10637.58, 1334.13,    112160,11971.71,  10689.74,   1349.59,  12039.33
2023-02-07,18:17:51.521,   21.80,    7.92,   18.66,    4.62,   22.17,    8.17,   18.19,    4.52,   80.81,   25.22,    104380,  106.03, 2527.54,  296.58, 2525.89,  293.87, 2528.58,  297.63, 2523.27,  292.77,10105.28, 1180.85,    110500,11286.13,  10186.09,   1206.07,  11392.16
2023-02-07,18:17:51.622,   11.49,    5.32,    8.11,    1.86,   11.78,    5.56,    7.71,    1.81,   39.09,   14.55,    104376,   53.64, 2644.53,  341.23, 2631.60,  334.24, 2620.43,  331.39, 2630.40,  331.38,10526.96, 1338.24,    112563,11865.20,  10566.05,   1352.79,  11918.84
2023-02-07,18:17:51.722,   13.11,    4.94,    9.80,    1.57,   13.54,    5.22,    9.48,    1.53,   45.94,   13.26,    105440,   59.20, 2315.04,  240.68, 2325.44,  242.35, 2291.87,  231.60, 2300.36,  232.69, 9232.71,  947.32,    110660,10180.03,   9278.65,    960.58,  10239.23
2023-02-07,18:17:51.823,   11.81,    5.04,    8.47,    1.66,   12.26,    5.32,    8.23,    1.65,   40.78,   13.67,    104395,   54.44, 2555.12,  296.43, 2554.40,  295.60, 2541.11,  292.12, 2549.66,  293.79,10200.30, 1177.93,    110999,11378.22,  10241.07,   1191.59,  11432.67
2023-02-07,18:17:51.923,   21.62,   11.16,   18.41,    7.80,   22.15,   11.47,   18.09,    7.78,   80.27,   38.21,    105420,  118.48, 2859.03,  399.79, 2854.18,  393.90, 2846.89,  394.54, 2859.21,  395.61,11419.31, 1583.84,    114490,13003.15,  11499.58,   1622.04,  13121.62
2023-02-07,18:17:52.023,   16.27,    5.85,   13.01,    2.49,   16.55,    6.11,   12.51,    2.35,   58.34,   16.80,    104380,   75.14, 2708.13,  342.52, 2700.82,  337.56, 2711.96,  344.94, 2715.83,  342.72,10836.75, 1367.73,    113060,12204.48,  10895.09,   1384.53,  12279.62
2023-02-07,18:17:52.123,   17.55,    5.82,   14.28,    2.45,   17.87,    6.07,   13.85,    2.39,   63.55,   16.73,    105420,   80.28, 2393.52,  252.32, 2390.48,  251.02, 2392.58,  253.77, 2400.25,  253.20, 9576.83, 1010.31,    110800,10587.15,   9640.38,   1027.05,  10667.43
2023-02-07,18:17:52.229,   37.16,   12.30,   33.84,    8.94,   37.62,   12.56,   33.73,    8.90,  142.36,   42.70,    104710,  185.06, 2668.72,  347.19, 2674.28,  346.21, 2659.80,  344.01, 2666.32,  342.94,10669.12, 1380.35,    114660,12049.47,  10811.47,   1423.06,  12234.53
2023-02-07,18:17:52.324,   46.28,   16.73,   42.81,   13.37,   46.86,   17.06,   42.79,   13.34,  178.73,   60.51,    105240,  239.24, 2442.60,  285.17, 2439.40,  281.39, 2452.73,  290.45, 2451.04,  286.05, 9785.76, 1143.05,    109490,10928.81,   9964.49,   1203.56,  11168.05
2023-02-07,18:17:52.423,   21.14,    8.64,   17.73,    5.28,   21.49,    8.88,   17.40,    5.24,   77.76,   28.04,    104380,  105.80, 2184.47,  207.12, 2180.71,  204.35, 2189.49,  209.19, 2176.73,  202.27, 8731.40,  822.94,    108820, 9554.34,   8809.17,    850.97,   9660.14
2023-02-07,18:17:52.524,   25.84,    9.02,   22.49,    5.70,   26.38,    9.30,   22.25,    5.67,   96.95,   29.69,    105460,  126.64, 2247.68,  213.81, 2246.50,  211.17, 2237.17,  210.55, 2235.17,  205.91, 8966.52,  841.44,    110760, 9807.96,   9063.47,    871.13,   9934.61
2023-02-07,18:17:52.623,   13.32,    5.42,   10.06,    2.03,   13.77,    5.66,    9.64,    1.92,   46.79,   15.03,    104400,   61.82, 2341.68,  234.14, 2349.21,  236.72, 2359.44,  242.19, 2353.80,  237.12, 9404.13,  950.17,    110140,10354.29,   9450.91,    965.20,  10416.11
2023-02-07,18:17:52.724,   15.00,    5.78,   11.95,    2.44,   15.58,    6.04,   11.55,    2.38,   54.09,   16.64,    104396,   70.72, 2207.96,  196.36, 2209.64,  192.46, 2213.37,  198.17, 2200.24,  188.09, 8831.21,  775.08,    110366, 9606.29,   8885.29,    791.72,   9677.01
2023-02-07,18:17:52.824,   12.85,    5.15,    9.63,    1.81,   13.51,    5.51,    9.27,    1.72,   45.25,   14.18,    105440,   59.43, 2152.77,  202.68, 2149.83,  199.19, 2162.83,  206.08, 2152.58,  200.24, 8618.00,  808.18,    110960, 9426.18,   8663.25,    822.36,   9485.61
2023-02-07,18:17:52.924,   17.47,    5.74,   14.20,    2.41,   17.93,    6.01,   13.87,    2.31,   63.47,   16.47,    104380,   79.94, 2260.90,  242.33, 2263.78,  241.07, 2263.67,  242.70, 2265.16,  239.89, 9053.50,  966.00,    110510,10019.50,   9116.97,    982.47,  10099.44
2023-02-07,18:17:53.024,   16.04,    6.61,   12.73,    3.22,   16.58,    6.92,   12.34,    3.14,   57.69,   19.89,    105440,   77.58, 2273.82,  232.23, 2272.03,  229.37, 2272.89,  231.41, 2256.67,  223.72, 9075.40,  916.72,    110920, 9992.13,   9133.10,    936.61,  10069.71
2023-02-07,18:17:53.124,   13.67,    5.10,   10.38,    1.73,   14.07,    5.39,   10.00,    1.63,   48.13,   13.85,    104380,   61.98, 2490.53,  301.90, 2498.88,  303.17, 2495.05,  304.42, 2493.48,  300.39, 9977.95, 1209.89,    111000,11187.83,  10026.07,   1223.74,  11249.81
2023-02-07,18:17:53.225,   45.82,   13.67,   42.23,   10.14,   46.03,   13.87,   42.02,   10.06,  176.10,   47.73,    105440,  223.83, 2686.99,  353.27, 2698.74,  354.81, 2685.88,  352.69, 2693.19,  351.19,10764.80, 1411.96,    112930,12176.76,  10940.91,   1459.69,  12400.60
2023-02-07,18:17:53.329,   28.33,    8.07,   24.85,    4.63,   28.86,    8.34,   24.89,    4.59,  106.94,   25.63,    104810,  132.57, 2723.58,  358.83, 2721.70,  354.67, 2733.00,  363.89, 2716.14,  352.07,10894.41, 1429.46,    116930,12323.88,  11001.35,   1455.10,  12456.44
2023-02-07,18:17:53.425,   41.54,   17.05,   38.09,   13.57,   41.97,   17.28,   37.64,   13.52,  159.26,   61.42,    104220,  220.68, 2317.35,  293.05, 2309.95,  287.04, 2325.47,  295.64, 2304.82,  284.62, 9257.59, 1160.35,    105960,10417.94,   9416.85,   1221.77,  10638.62
2023-02-07,18:17:53.525,   25.42,   11.81,   22.00,    8.37,   25.89,   12.09,   21.81,    8.31,   95.12,   40.59,    105440,  135.71, 2838.41,  400.14, 2828.98,  393.59, 2826.74,  395.53, 2837.08,  397.12,11331.21, 1586.38,    113540,12917.59,  11426.33,   1626.97,  13053.29
2023-02-07,18:17:53.625,   13.29,    4.94,    9.92,    1.59,   13.69,    5.28,    9.67,    1.49,   46.57,   13.30,    104380,   59.87, 2754.38,  351.62, 2757.72,  350.28, 2760.78,  355.30, 2765.14,  354.43,11038.02, 1411.63,    112470,12449.65,  11084.59,   1424.93,  12509.53
2023-02-07,18:17:53.726,   10.57,    4.78,    7.31,    1.36,   11.19,    5.15,    7.03,    1.32,   36.10,   12.61,    105410,   48.71, 2571.57,  317.21, 2566.41,  312.36, 2568.87,  315.98, 2571.68,  315.42,10278.53, 1260.97,    111890,11539.50,  10314.62,   1273.58,  11588.21
2023-02-07,18:17:53.825,   11.19,    4.95,    7.80,    1.59,   11.66,    5.33,    7.51,    1.49,   38.16,   13.36,    104400,   51.52, 2706.61,  353.74, 2696.80,  347.38, 2686.60,  345.32, 2690.41,  342.84,10780.41, 1389.29,    111630,12169.70,  10818.57,   1402.65,  12221.22
2023-02-07,18:17:53.926,   12.16,    4.98,    8.95,    1.54,   12.71,    5.25,    8.60,    1.49,   42.42,   13.26,    105440,   55.68, 2457.43,  268.31, 2454.61,  264.71, 2465.14,  271.45, 2463.93,  268.65, 9841.11, 1073.13,    111210,10914.23,   9883.53,   1086.39,  10969.92
2023-02-07,18:17:54.025,   14.49,    5.68,   11.02,    2.20,   14.92,    5.93,   10.82,    2.18,   51.25,   15.99,    104380,   67.25, 2630.10,  323.93, 2632.48,  321.80, 2626.22,  322.83, 2619.93,  315.85,10508.74, 1284.42,    111350,11793.16,  10560.00,   1300.41,  11860.41
2023-02-07,18:17:54.126,   15.25,    5.04,   11.90,    1.64,   15.68,    5.39,   11.73,    1.63,   54.56,   13.70,    104396,   68.26, 2576.40,  323.47, 2574.05,  319.40, 2562.37,  317.39, 2570.27,  318.48,10283.09, 1278.74,    111742,11561.83,  10337.65,   1292.45,  11630.09
2023-02-07,18:17:54.226,   42.00,   15.34,   38.59,   11.88,   42.12,   15.61,   37.83,   11.77,  160.53,   54.60,    105450,  215.13, 2591.87,  318.68, 2587.54,  312.54, 2604.61,  326.25, 2580.22,  311.66,10364.25, 1269.14,    112290,11633.39,  10524.78,   1323.74,  11848.52
2023-02-07,18:17:54.326,   14.58,    5.26,   11.47,    1.98,   15.29,    5.64,   11.09,    1.87,   52.42,   14.75,    104410,   67.17, 2697.54,  348.42, 2697.27,  345.75, 2699.56,  349.28, 2703.51,  349.34,10797.88, 1392.79,    111570,12190.67,  10850.29,   1407.54,  12257.84
2023-02-07,18:17:54.426,   38.48,   10.05,   35.19,    6.71,   39.70,   10.58,   35.22,    6.67,  148.59,   34.02,    105480,  182.61, 2781.24,  363.64, 2770.17,  358.00, 2786.24,  366.90, 2781.19,  360.70,11118.83, 1449.24,    114120,12568.07,  11267.42,   1483.26,  12750.68
2023-02-07,18:17:54.526,   18.71,    5.98,   15.53,    2.68,   19.39,    6.34,   15.25,    2.58,   68.88,   17.59,    104420,   86.47, 2522.56,  298.28, 2521.84,  294.74, 2526.21,  297.58, 2517.55,  292.66,10088.17, 1183.26,    110990,11271.42,  10157.04,   1200.85,  11357.89
2023-02-07,18:17:54.627,   11.85,    5.97,    8.65,    2.61,   12.43,    6.36,    8.42,    2.58,   41.35,   17.52,    105440,   58.87, 2562.87,  310.80, 2562.14,  307.52, 2572.94,  316.22, 2567.59,  310.84,10265.54, 1245.37,    112090,11510.92,  10306.89,   1262.90,  11569.79
2023-02-07,18:17:54.726,   13.98,    5.89,   10.60,    2.53,   14.30,    6.16,   10.38,    2.46,   49.26,   17.03,    104390,   66.29, 2461.19,  298.97, 2463.64,  296.63, 2466.83,  302.68, 2470.45,  299.83, 9862.12, 1198.11,    110580,11060.22,   9911.37,   1215.14,  11126.52
2023-02-07,18:17:54.827,   13.17,    5.12,    9.87,    1.74,   13.55,    5.40,    9.64,    1.68,   46.23,   13.95,    105450,   60.18, 2481.41,  303.33, 2476.30,  297.19, 2471.31,  300.39, 2469.68,  297.06, 9898.70, 1197.97,    112330,11096.67,   9944.93,   1211.92,  11156.85
2023-02-07,18:17:54.926,   15.64,    5.69,   12.29,    2.34,   15.87,    5.90,   11.95,    2.27,   55.75,   16.20,    104380,   71.95, 2676.87,  344.31, 2683.26,  343.20, 2672.06,  341.54, 2677.62,  341.38,10709.81, 1370.43,    112560,12080.24,  10765.56,   1386.63,  12152.18
2023-02-07,18:17:55.027,   14.02,    5.99,   10.70,    2.57,   14.58,    6.29,   10.42,    2.51,   49.72,   17.37,    105420,   67.09, 2324.14,  260.21, 2320.18,  255.32, 2338.33,  264.41, 2339.87,  261.57, 9322.52, 1041.51,    111830,10364.03,   9372.24,   1058.88,  10431.12
2023-02-07,18:17:55.126,   15.12,    5.37,   11.80,    1.99,   15.70,    5.69,   11.59,    1.95,   54.22,   15.00,    104380,   69.22, 2629.55,  343.24, 2629.37,  338.19, 2620.94,  339.52, 2632.46,  339.75,10512.32, 1360.71,    112160,11873.03,  10566.54,   1375.71,  11942.25
2023-02-07,18:17:55.227,   18.11,    7.16,   14.68,    3.76,   18.56,    7.46,   14.55,    3.73,   65.90,   22.11,    104425,   88.02, 2408.94,  266.84, 2408.21,  263.11, 2410.16,  265.99, 2415.36,  266.69, 9642.67, 1062.63,    110662,10705.30,   9708.58,   1084.75,  10793.32
2023-02-07,18:17:55.327,   14.01,    5.37,    9.85,    1.89,   13.53,    5.56,    9.86,    1.84,   47.25,   14.66,    105420,   61.91, 2544.40,  294.67, 2544.81,  291.85, 2544.84,  293.92, 2539.95,  287.98,10174.01, 1168.43,    112560,11342.43,  10221.25,   1183.09,  11404.34
2023-02-07,18:17:55.427,   34.96,    8.22,   31.70,    4.83,   35.52,    8.49,   31.58,    4.69,  133.75,   26.23,    104410,  159.98, 2842.86,  392.96, 2839.92,  387.15, 2842.89,  392.88, 2844.36,  391.88,11370.04, 1564.88,    112760,12934.92,  11503.79,   1591.11,  13094.90
2023-02-07,18:17:55.527,   21.41,    7.82,   18.18,    4.37,   21.93,    8.17,   17.61,    4.33,   79.13,   24.69,    105440,  103.82, 2519.71,  279.99, 2518.50,  276.90, 2516.44,  278.53, 2514.85,  275.35,10069.51, 1110.78,    110880,11180.29,  10148.64,   1135.48,  11284.11
2023-02-07,18:17:55.627,   24.78,    7.83,   21.52,    4.48,   25.18,    8.13,   21.16,    4.37,   92.65,   24.81,    104340,  117.46, 2196.05,  217.00, 2203.01,  215.83, 2193.35,  214.72, 2191.61,  211.11, 8784.01,  858.67,    109050, 9642.68,   8876.66,    883.48,   9760.14
2023-02-07,18:17:55.727,   11.62,    7.42,    8.12,    3.92,   11.99,    7.65,    8.01,    3.88,   39.75,   22.86,    105470,   62.61, 2401.03,  262.98, 2399.29,  260.19, 2390.30,  260.94, 2395.96,  260.34, 9586.58, 1044.44,    111520,10631.03,   9626.33,   1067.31,  10693.64
2023-02-07,18:17:55.827,   44.69,   11.12,   42.34,    8.07,   45.97,   11.56,   41.57,    7.88,  174.57,   38.62,    104440,  213.19, 2203.55,  196.67, 2182.00,  186.50, 2188.40,  190.40, 2188.09,  187.67, 8762.03,  761.24,    110700, 9523.27,   8936.60,    799.87,   9736.47
2023-02-07,18:17:55.928,   10.31,    4.95,    6.86,    1.53,   10.58,    5.20,    6.65,    1.49,   34.41,   13.18,    105420,   47.58, 2479.39,  269.63, 2470.95,  264.04, 2477.36,  269.29, 2474.43,  266.89, 9902.13, 1069.85,    111890,10971.98,   9936.54,   1083.02,  11019.56
2023-02-07,18:17:56.027,   13.27,    5.93,   10.04,    2.54,   13.74,    6.20,    9.64,    2.46,   46.68,   17.13,    104380,   63.81, 2201.65,  223.86, 2202.86,  221.67, 2227.65,  235.00, 2209.67,  224.52, 8841.83,  905.05,    109760, 9746.88,   8888.51,    922.18,   9810.68
2023-02-07,18:17:56.137,   32.57,    8.65,   29.07,    5.32,   32.72,    8.88,   28.57,    5.21,  122.93,   28.06,    105323,  150.99, 2749.91,  367.72, 2749.93,  366.31, 2757.03,  371.29, 2749.79,  366.94,11006.66, 1472.26,    117362,12478.92,  11129.59,   1500.32,  12629.91
2023-02-07,18:17:56.237,   56.70,   19.19,   53.53,   15.95,   56.80,   19.29,   53.01,   15.70,  220.04,   70.13,    104922,  290.17, 2430.46,  289.32, 2429.29,  286.34, 2425.96,  286.35, 2447.72,  294.53, 9733.43, 1156.54,    107604,10889.97,   9953.47,   1226.68,  11180.15
2023-02-07,18:17:56.345,   20.72,    6.23,   17.25,    2.86,   21.11,    6.41,   17.09,    2.78,   76.17,   18.28,    104893,   94.45, 2720.72,  365.48, 2718.39,  361.87, 2717.08,  362.20, 2720.63,  362.81,10876.83, 1452.36,    116432,12329.19,  10953.00,   1470.65,  12423.65
2023-02-07,18:17:56.449,   38.87,    8.92,   35.53,    5.59,   39.34,    9.11,   35.49,    5.54,  149.23,   29.16,    104836,  178.39, 2461.93,  282.92, 2452.55,  273.61, 2446.42,  272.16, 2455.53,  276.42, 9816.44, 1105.11,    111056,10921.55,   9965.67,   1134.27,  11099.94
2023-02-07,18:17:56.541,   20.34,    7.18,   16.96,    3.77,   20.67,    7.37,   16.74,    3.76,   74.71,   22.08,    104650,   96.80, 2299.70,  255.50, 2290.18,  248.31, 2303.72,  258.21, 2322.23,  259.80, 9215.83, 1021.83,    106200,10237.65,   9290.54,   1043.91,  10334.45
2023-02-07,18:17:56.641,   14.91,    6.23,   11.55,    2.82,   15.35,    6.54,   11.34,    2.79,   53.14,   18.38,    104410,   71.52, 2355.14,  268.49, 2343.03,  262.60, 2348.58,  266.16, 2347.37,  264.50, 9394.12, 1061.75,    109870,10455.87,   9447.26,   1080.13,  10527.39
2023-02-07,18:17:56.741,   13.75,    5.41,   10.31,    2.01,   14.18,    5.75,   10.47,    2.07,   48.72,   15.24,    105460,   63.96, 2605.29,  332.99, 2612.64,  332.41, 2607.64,  334.34, 2610.74,  332.94,10436.32, 1332.68,    112570,11768.99,  10485.03,   1347.92,  11832.95
2023-02-07,18:17:56.841,   13.50,    5.42,   10.24,    2.08,   13.80,    5.64,    9.99,    1.97,   47.52,   15.10,    104380,   62.62, 2711.29,  354.53, 2706.68,  350.36, 2723.27,  360.43, 2714.71,  353.85,10855.96, 1419.18,    113080,12275.14,  10903.48,   1434.28,  12337.76
